x,y,z,ind,surface
116,97,63,23,1.0
116,97,64,23,1.0
116,98,57,123,1.0
116,98,58,73,1.0
116,98,59,114,0.0
116,98,60,23,0.0
116,98,61,23,0.0
116,98,62,23,0.0
116,98,63,21,1.0
116,99,56,112,1.0
116,99,57,73,1.0
116,99,58,73,0.0
116,99,59,114,0.0
116,99,60,114,0.0
116,99,61,23,0.0
116,99,62,23,0.0
116,99,63,21,1.0
116,100,55,112,1.0
116,100,56,112,1.0
116,100,57,73,1.0
116,100,58,73,0.0
116,100,59,114,0.0
116,100,60,114,0.0
116,100,61,114,0.0
116,100,62,114,0.0
116,100,63,114,1.0
116,101,55,112,1.0
116,101,56,112,1.0
116,101,57,114,0.0
116,101,58,114,0.0
116,101,59,114,0.0
116,101,60,114,0.0
116,101,61,114,0.0
116,101,62,114,1.0
116,101,63,114,1.0
116,102,54,57,1.0
116,102,55,47,1.0
116,102,56,47,0.0
116,102,57,47,0.0
116,102,58,114,0.0
116,102,59,114,0.0
116,102,60,114,0.0
116,102,61,114,0.0
116,102,62,114,1.0
116,102,63,114,1.0
116,103,53,57,1.0
116,103,54,57,1.0
116,103,55,47,0.0
116,103,56,47,0.0
116,103,57,47,0.0
116,103,58,56,0.0
116,103,59,56,0.0
116,103,60,56,0.0
116,103,61,56,0.0
116,103,62,56,1.0
116,104,52,57,1.0
116,104,53,57,1.0
116,104,54,57,1.0
116,104,55,57,0.0
116,104,56,47,0.0
116,104,57,47,0.0
116,104,58,56,0.0
116,104,59,56,0.0
116,104,60,56,0.0
116,104,61,56,1.0
116,104,62,56,1.0
116,105,51,57,1.0
116,105,52,57,1.0
116,105,53,57,0.0
116,105,54,57,0.0
116,105,55,57,0.0
116,105,56,41,0.0
116,105,57,47,0.0
116,105,58,56,0.0
116,105,59,56,0.0
116,105,60,56,0.0
116,105,61,56,1.0
116,106,50,135,1.0
116,106,51,135,1.0
116,106,52,57,0.0
116,106,53,57,0.0
116,106,54,57,0.0
116,106,55,41,0.0
116,106,56,41,0.0
116,106,57,41,0.0
116,106,58,7,0.0
116,106,59,7,0.0
116,106,60,7,1.0
116,106,61,7,1.0
116,107,49,135,1.0
116,107,50,69,1.0
116,107,51,68,1.0
116,107,52,68,0.0
116,107,53,68,0.0
116,107,54,64,0.0
116,107,55,41,0.0
116,107,56,41,0.0
116,107,57,41,0.0
116,107,58,7,0.0
116,107,59,7,0.0
116,107,60,7,1.0
116,107,61,7,1.0
116,108,48,69,1.0
116,108,49,69,1.0
116,108,50,69,1.0
116,108,51,68,0.0
116,108,52,68,0.0
116,108,53,68,0.0
116,108,54,64,0.0
116,108,55,41,0.0
116,108,56,41,0.0
116,108,57,41,0.0
116,108,58,7,0.0
116,108,59,7,0.0
116,108,60,7,1.0
116,109,48,69,1.0
116,109,49,69,1.0
116,109,50,69,0.0
116,109,51,68,0.0
116,109,52,68,0.0
116,109,53,68,0.0
116,109,54,68,0.0
116,109,55,68,0.0
116,109,56,41,0.0
116,109,57,41,0.0
116,109,58,7,0.0
116,109,59,7,1.0
116,109,60,7,1.0
116,110,47,9,1.0
116,110,48,9,1.0
116,110,49,69,0.0
116,110,50,69,0.0
116,110,51,68,0.0
116,110,52,68,0.0
116,110,53,68,0.0
116,110,54,68,0.0
116,110,55,68,0.0
116,110,56,88,0.0
116,110,57,88,0.0
116,110,58,7,1.0
116,110,59,7,1.0
116,111,46,9,1.0
116,111,47,9,1.0
116,111,48,9,0.0
116,111,49,69,0.0
116,111,50,69,0.0
116,111,51,68,0.0
116,111,52,68,0.0
116,111,53,68,0.0
116,111,54,68,0.0
116,111,55,88,0.0
116,111,56,88,0.0
116,111,57,88,1.0
116,111,58,88,1.0
116,112,45,78,1.0
116,112,46,9,1.0
116,112,47,9,0.0
116,112,48,9,0.0
116,112,49,69,0.0
116,112,50,69,0.0
116,112,51,77,0.0
116,112,52,77,0.0
116,112,53,77,0.0
116,112,54,77,0.0
116,112,55,88,0.0
116,112,56,88,0.0
116,112,57,88,1.0
116,112,58,88,1.0
116,113,45,78,1.0
116,113,46,78,1.0
116,113,47,9,0.0
116,113,48,9,0.0
116,113,49,69,0.0
116,113,50,69,0.0
116,113,51,77,0.0
116,113,52,77,0.0
116,113,53,77,0.0
116,113,54,77,0.0
116,113,55,88,0.0
116,113,56,88,1.0
116,113,57,88,1.0
116,114,44,78,1.0
116,114,45,78,1.0
116,114,46,53,0.0
116,114,47,53,0.0
116,114,48,53,0.0
116,114,49,53,0.0
116,114,50,69,0.0
116,114,51,77,0.0
116,114,52,77,0.0
116,114,53,77,0.0
116,114,54,77,1.0
116,114,55,88,1.0
116,114,56,88,1.0
116,115,44,53,1.0
116,115,45,53,0.0
116,115,46,53,0.0
116,115,47,53,0.0
116,115,48,53,0.0
116,115,49,53,0.0
116,115,50,53,0.0
116,115,51,77,0.0
116,115,52,77,0.0
116,115,53,77,1.0
116,115,54,77,1.0
116,115,55,88,1.0
116,116,43,53,1.0
116,116,44,53,1.0
116,116,45,53,0.0
116,116,46,53,0.0
116,116,47,53,0.0
116,116,48,53,0.0
116,116,49,53,0.0
116,116,50,53,0.0
116,116,51,53,0.0
116,116,52,77,1.0
116,116,53,77,1.0
116,116,54,77,1.0
116,117,43,54,1.0
116,117,44,54,1.0
116,117,45,54,0.0
116,117,46,54,0.0
116,117,47,54,0.0
116,117,48,54,0.0
116,117,49,54,0.0
116,117,50,54,0.0
116,117,51,54,1.0
116,117,52,54,1.0
116,118,43,94,1.0
116,118,44,54,1.0
116,118,45,54,0.0
116,118,46,54,0.0
116,118,47,54,0.0
116,118,48,54,0.0
116,118,49,54,0.0
116,118,50,54,1.0
116,118,51,54,1.0
116,119,43,94,1.0
116,119,44,94,0.0
116,119,45,54,0.0
116,119,46,54,0.0
116,119,47,54,0.0
116,119,48,54,1.0
116,119,49,54,1.0
116,119,50,54,1.0
116,120,43,94,1.0
116,120,44,94,1.0
116,120,45,109,0.0
116,120,46,109,0.0
116,120,47,109,1.0
116,120,48,54,1.0
116,121,43,94,1.0
116,121,44,94,1.0
116,121,45,94,1.0
116,121,46,109,1.0
116,121,47,109,1.0
117,84,71,45,1.0
117,84,72,45,1.0
117,85,68,32,1.0
117,85,69,75,1.0
117,85,70,44,1.0
117,85,71,45,1.0
117,85,72,45,1.0
117,85,73,45,1.0
117,86,67,32,1.0
117,86,68,32,1.0
117,86,69,75,0.0
117,86,70,44,0.0
117,86,71,45,0.0
117,86,72,45,1.0
117,86,73,45,1.0
117,87,66,32,1.0
117,87,67,32,1.0
117,87,68,32,0.0
117,87,69,75,0.0
117,87,70,44,0.0
117,87,71,45,0.0
117,87,72,45,1.0
117,87,73,45,1.0
117,87,74,45,1.0
117,88,65,36,1.0
117,88,66,32,1.0
117,88,67,32,0.0
117,88,68,75,0.0
117,88,69,75,0.0
117,88,70,75,0.0
117,88,71,45,1.0
117,88,72,45,1.0
117,88,73,45,1.0
117,89,64,10,1.0
117,89,65,36,1.0
117,89,66,32,0.0
117,89,67,32,0.0
117,89,68,75,0.0
117,89,69,75,1.0
117,89,70,75,1.0
117,89,71,45,1.0
117,90,63,10,1.0
117,90,64,10,1.0
117,90,65,10,0.0
117,90,66,10,0.0
117,90,67,32,0.0
117,90,68,75,1.0
117,90,69,75,1.0
117,90,70,75,1.0
117,91,63,10,1.0
117,91,64,10,1.0
117,91,65,10,0.0
117,91,66,10,0.0
117,91,67,10,1.0
117,91,68,75,1.0
117,92,61,11,1.0
117,92,62,11,1.0
117,92,63,11,1.0
117,92,64,11,0.0
117,92,65,11,0.0
117,92,66,11,1.0
117,92,67,11,1.0
117,93,60,11,1.0
117,93,61,11,1.0
117,93,62,11,1.0
117,93,63,11,0.0
117,93,64,11,0.0
117,93,65,11,0.0
117,93,66,11,1.0
117,93,67,11,1.0
117,94,60,11,1.0
117,94,61,11,1.0
117,94,62,11,0.0
117,94,63,11,0.0
117,94,64,11,0.0
117,94,65,11,1.0
117,94,66,11,1.0
117,95,59,23,1.0
117,95,60,23,1.0
117,95,61,23,0.0
117,95,62,11,0.0
117,95,63,11,0.0
117,95,64,11,1.0
117,95,65,11,1.0
117,96,58,23,1.0
117,96,59,23,1.0
117,96,60,23,0.0
117,96,61,23,0.0
117,96,62,23,0.0
117,96,63,11,0.0
117,96,64,11,1.0
117,97,57,123,1.0
117,97,58,23,1.0
117,97,59,23,0.0
117,97,60,23,0.0
117,97,61,23,0.0
117,97,62,23,0.0
117,97,63,21,1.0
117,97,64,11,1.0
117,98,56,123,1.0
117,98,57,123,1.0
117,98,58,73,0.0
117,98,59,114,0.0
117,98,60,23,0.0
117,98,61,23,0.0
117,98,62,21,0.0
117,98,63,21,1.0
117,99,56,112,1.0
117,99,57,47,1.0
117,99,58,73,0.0
117,99,59,114,0.0
117,99,60,60,0.0
117,99,61,23,0.0
117,99,62,84,0.0
117,99,63,21,1.0
117,100,55,112,1.0
117,100,56,112,1.0
117,100,57,47,0.0
117,100,58,73,0.0
117,100,59,114,0.0
117,100,60,60,0.0
117,100,61,60,0.0
117,100,62,60,1.0
117,100,63,21,1.0
117,101,54,123,1.0
117,101,55,47,1.0
117,101,56,47,0.0
117,101,57,47,0.0
117,101,58,114,0.0
117,101,59,114,0.0
117,101,60,114,0.0
117,101,61,114,0.0
117,101,62,114,1.0
117,101,63,114,1.0
117,102,53,57,1.0
117,102,54,47,1.0
117,102,55,47,1.0
117,102,56,47,0.0
117,102,57,47,0.0
117,102,58,56,0.0
117,102,59,56,0.0
117,102,60,56,0.0
117,102,61,56,0.0
117,102,62,56,1.0
117,103,52,57,1.0
117,103,53,57,1.0
117,103,54,47,1.0
117,103,55,47,0.0
117,103,56,47,0.0
117,103,57,47,0.0
117,103,58,56,0.0
117,103,59,56,0.0
117,103,60,56,0.0
117,103,61,56,0.0
117,103,62,56,1.0
117,104,52,57,1.0
117,104,53,57,1.0
117,104,54,57,0.0
117,104,55,47,0.0
117,104,56,47,0.0
117,104,57,47,0.0
117,104,58,56,0.0
117,104,59,56,0.0
117,104,60,56,0.0
117,104,61,56,1.0
117,104,62,56,1.0
117,105,51,57,1.0
117,105,52,57,1.0
117,105,53,57,0.0
117,105,54,57,0.0
117,105,55,41,0.0
117,105,56,41,0.0
117,105,57,47,0.0
117,105,58,56,0.0
117,105,59,56,0.0
117,105,60,56,0.0
117,105,61,56,1.0
117,106,50,135,1.0
117,106,51,135,1.0
117,106,52,57,0.0
117,106,53,57,0.0
117,106,54,64,0.0
117,106,55,41,0.0
117,106,56,41,0.0
117,106,57,41,0.0
117,106,58,7,0.0
117,106,59,7,0.0
117,106,60,7,1.0
117,106,61,7,1.0
117,107,49,135,1.0
117,107,50,69,1.0
117,107,51,68,0.0
117,107,52,68,0.0
117,107,53,64,0.0
117,107,54,64,0.0
117,107,55,41,0.0
117,107,56,41,0.0
117,107,57,41,0.0
117,107,58,7,0.0
117,107,59,7,0.0
117,107,60,7,1.0
117,107,61,7,1.0
117,108,48,69,1.0
117,108,49,69,1.0
117,108,50,69,0.0
117,108,51,68,0.0
117,108,52,68,0.0
117,108,53,64,0.0
117,108,54,64,0.0
117,108,55,41,0.0
117,108,56,41,0.0
117,108,57,41,0.0
117,108,58,7,0.0
117,108,59,7,1.0
117,108,60,7,1.0
117,109,47,69,1.0
117,109,48,69,1.0
117,109,49,69,0.0
117,109,50,69,0.0
117,109,51,68,0.0
117,109,52,68,0.0
117,109,53,67,0.0
117,109,54,6,0.0
117,109,55,6,0.0
117,109,56,41,0.0
117,109,57,41,0.0
117,109,58,7,0.0
117,109,59,7,1.0
117,109,60,7,1.0
117,110,47,9,1.0
117,110,48,9,1.0
117,110,49,69,0.0
117,110,50,69,0.0
117,110,51,68,0.0
117,110,52,68,0.0
117,110,53,67,0.0
117,110,54,6,0.0
117,110,55,88,0.0
117,110,56,88,0.0
117,110,57,88,0.0
117,110,58,7,1.0
117,110,59,7,1.0
117,111,46,9,1.0
117,111,47,9,1.0
117,111,48,9,0.0
117,111,49,69,0.0
117,111,50,69,0.0
117,111,51,68,0.0
117,111,52,68,0.0
117,111,53,67,0.0
117,111,54,88,0.0
117,111,55,88,0.0
117,111,56,88,0.0
117,111,57,88,0.0
117,111,58,88,1.0
117,111,59,7,1.0
117,112,46,9,1.0
117,112,47,9,0.0
117,112,48,9,0.0
117,112,49,69,0.0
117,112,50,69,0.0
117,112,51,77,0.0
117,112,52,77,0.0
117,112,53,77,0.0
117,112,54,88,0.0
117,112,55,88,0.0
117,112,56,88,0.0
117,112,57,88,1.0
117,112,58,88,1.0
117,113,45,78,1.0
117,113,46,53,1.0
117,113,47,53,0.0
117,113,48,53,0.0
117,113,49,53,0.0
117,113,50,69,0.0
117,113,51,77,0.0
117,113,52,77,0.0
117,113,53,77,0.0
117,113,54,88,0.0
117,113,55,88,0.0
117,113,56,88,1.0
117,113,57,88,1.0
117,114,44,53,1.0
117,114,45,53,1.0
117,114,46,53,0.0
117,114,47,53,0.0
117,114,48,53,0.0
117,114,49,53,0.0
117,114,50,53,0.0
117,114,51,77,0.0
117,114,52,77,0.0
117,114,53,77,0.0
117,114,54,88,1.0
117,114,55,88,1.0
117,114,56,88,1.0
117,115,44,53,1.0
117,115,45,53,1.0
117,115,46,53,0.0
117,115,47,53,0.0
117,115,48,53,0.0
117,115,49,53,0.0
117,115,50,53,0.0
117,115,51,53,0.0
117,115,52,77,0.0
117,115,53,77,1.0
117,115,54,88,1.0
117,116,44,53,1.0
117,116,45,53,1.0
117,116,46,53,0.0
117,116,47,53,0.0
117,116,48,53,0.0
117,116,49,53,0.0
117,116,50,53,0.0
117,116,51,53,0.0
117,116,52,53,1.0
117,116,53,53,1.0
117,117,44,54,1.0
117,117,45,54,0.0
117,117,46,54,0.0
117,117,47,54,0.0
117,117,48,54,0.0
117,117,49,54,0.0
117,117,50,54,0.0
117,117,51,54,1.0
117,117,52,54,1.0
117,118,43,54,1.0
117,118,44,54,1.0
117,118,45,54,0.0
117,118,46,54,0.0
117,118,47,54,0.0
117,118,48,54,0.0
117,118,49,54,0.0
117,118,50,54,1.0
117,118,51,54,1.0
117,119,43,94,1.0
117,119,44,54,1.0
117,119,45,54,0.0
117,119,46,54,0.0
117,119,47,54,1.0
117,119,48,54,1.0
117,119,49,54,1.0
117,119,50,54,1.0
117,120,43,94,1.0
117,120,44,109,1.0
117,120,45,109,0.0
117,120,46,109,1.0
117,120,47,109,1.0
117,120,48,54,1.0
117,121,44,94,1.0
117,121,45,109,1.0
117,121,46,109,1.0
117,121,47,109,1.0
118,84,71,45,1.0
118,85,68,32,1.0
118,85,69,75,1.0
118,85,70,44,1.0
118,85,71,45,1.0
118,85,72,45,1.0
118,86,67,32,1.0
118,86,68,32,1.0
118,86,69,75,1.0
118,86,70,44,0.0
118,86,71,45,1.0
118,86,72,45,1.0
118,87,66,32,1.0
118,87,67,32,1.0
118,87,68,32,0.0
118,87,69,75,0.0
118,87,70,44,0.0
118,87,71,45,1.0
118,87,72,45,1.0
118,87,73,45,1.0
118,88,65,36,1.0
118,88,66,32,1.0
118,88,67,32,0.0
118,88,68,75,0.0
118,88,69,75,0.0
118,88,70,75,1.0
118,88,71,45,1.0
118,88,72,45,1.0
118,89,64,10,1.0
118,89,65,10,1.0
118,89,66,10,0.0
118,89,67,32,0.0
118,89,68,75,0.0
118,89,69,75,1.0
118,89,70,75,1.0
118,89,71,45,1.0
118,90,63,10,1.0
118,90,64,10,1.0
118,90,65,10,0.0
118,90,66,10,0.0
118,90,67,10,0.0
118,90,68,75,1.0
118,90,69,75,1.0
118,91,62,10,1.0
118,91,63,10,1.0
118,91,64,10,0.0
118,91,65,10,0.0
118,91,66,10,0.0
118,91,67,10,1.0
118,91,68,10,1.0
118,92,61,13,1.0
118,92,62,10,1.0
118,92,63,10,1.0
118,92,64,10,0.0
118,92,65,10,0.0
118,92,66,10,1.0
118,92,67,10,1.0
118,93,60,13,1.0
118,93,61,13,1.0
118,93,62,134,0.0
118,93,63,134,0.0
118,93,64,134,0.0
118,93,65,134,0.0
118,93,66,134,1.0
118,94,60,13,1.0
118,94,61,13,0.0
118,94,62,134,0.0
118,94,63,134,0.0
118,94,64,134,0.0
118,94,65,134,1.0
118,94,66,132,1.0
118,95,59,155,1.0
118,95,60,23,1.0
118,95,61,23,0.0
118,95,62,134,0.0
118,95,63,134,0.0
118,95,64,134,1.0
118,95,65,134,1.0
118,96,58,155,1.0
118,96,59,155,1.0
118,96,60,23,0.0
118,96,61,23,0.0
118,96,62,21,0.0
118,96,63,21,0.0
118,96,64,134,1.0
118,97,57,123,1.0
118,97,58,155,1.0
118,97,59,155,0.0
118,97,60,23,0.0
118,97,61,23,0.0
118,97,62,21,0.0
118,97,63,21,1.0
118,97,64,21,1.0
118,98,56,123,1.0
118,98,57,47,1.0
118,98,58,155,0.0
118,98,59,155,0.0
118,98,60,60,0.0
118,98,61,93,0.0
118,98,62,21,0.0
118,98,63,21,1.0
118,99,55,123,1.0
118,99,56,47,1.0
118,99,57,47,0.0
118,99,58,155,0.0
118,99,59,155,0.0
118,99,60,60,0.0
118,99,61,60,0.0
118,99,62,84,0.0
118,99,63,21,1.0
118,100,55,47,1.0
118,100,56,47,1.0
118,100,57,47,0.0
118,100,58,155,0.0
118,100,59,155,0.0
118,100,60,60,0.0
118,100,61,60,0.0
118,100,62,60,1.0
118,100,63,21,1.0
118,101,53,47,1.0
118,101,54,47,1.0
118,101,55,47,1.0
118,101,56,47,0.0
118,101,57,47,0.0
118,101,58,155,0.0
118,101,59,155,0.0
118,101,60,155,0.0
118,101,61,155,0.0
118,101,62,155,1.0
118,102,53,47,1.0
118,102,54,47,1.0
118,102,55,47,0.0
118,102,56,47,0.0
118,102,57,47,0.0
118,102,58,47,0.0
118,102,59,155,0.0
118,102,60,154,0.0
118,102,61,154,0.0
118,102,62,154,1.0
118,103,52,57,1.0
118,103,53,47,1.0
118,103,54,47,0.0
118,103,55,47,0.0
118,103,56,47,0.0
118,103,57,47,0.0
118,103,58,47,0.0
118,103,59,48,0.0
118,103,60,48,0.0
118,103,61,48,0.0
118,103,62,48,1.0
118,104,51,57,1.0
118,104,52,57,1.0
118,104,53,57,0.0
118,104,54,47,0.0
118,104,55,47,0.0
118,104,56,47,0.0
118,104,57,47,0.0
118,104,58,47,0.0
118,104,59,48,0.0
118,104,60,48,0.0
118,104,61,48,1.0
118,104,62,48,1.0
118,105,50,135,1.0
118,105,51,57,1.0
118,105,52,57,1.0
118,105,53,57,0.0
118,105,54,64,0.0
118,105,55,41,0.0
118,105,56,41,0.0
118,105,57,47,0.0
118,105,58,47,0.0
118,105,59,7,0.0
118,105,60,7,0.0
118,105,61,7,1.0
118,106,49,135,1.0
118,106,50,135,1.0
118,106,51,135,1.0
118,106,52,57,0.0
118,106,53,64,0.0
118,106,54,64,0.0
118,106,55,41,0.0
118,106,56,41,0.0
118,106,57,41,0.0
118,106,58,7,0.0
118,106,59,7,0.0
118,106,60,7,1.0
118,106,61,7,1.0
118,107,49,135,1.0
118,107,50,69,1.0
118,107,51,64,0.0
118,107,52,64,0.0
118,107,53,64,0.0
118,107,54,64,0.0
118,107,55,41,0.0
118,107,56,41,0.0
118,107,57,41,0.0
118,107,58,7,0.0
118,107,59,7,0.0
118,107,60,7,1.0
118,108,48,69,1.0
118,108,49,69,1.0
118,108,50,69,0.0
118,108,51,64,0.0
118,108,52,64,0.0
118,108,53,64,0.0
118,108,54,64,0.0
118,108,55,41,0.0
118,108,56,41,0.0
118,108,57,41,0.0
118,108,58,7,0.0
118,108,59,7,1.0
118,108,60,7,1.0
118,109,47,69,1.0
118,109,48,69,1.0
118,109,49,69,0.0
118,109,50,69,0.0
118,109,51,67,0.0
118,109,52,67,0.0
118,109,53,67,0.0
118,109,54,6,0.0
118,109,55,6,0.0
118,109,56,41,0.0
118,109,57,41,0.0
118,109,58,7,0.0
118,109,59,7,1.0
118,110,47,9,1.0
118,110,48,9,0.0
118,110,49,69,0.0
118,110,50,69,0.0
118,110,51,67,0.0
118,110,52,67,0.0
118,110,53,67,0.0
118,110,54,6,0.0
118,110,55,6,0.0
118,110,56,41,0.0
118,110,57,41,0.0
118,110,58,7,1.0
118,110,59,7,1.0
118,111,46,9,1.0
118,111,47,9,1.0
118,111,48,9,0.0
118,111,49,69,0.0
118,111,50,69,0.0
118,111,51,67,0.0
118,111,52,67,0.0
118,111,53,67,0.0
118,111,54,6,0.0
118,111,55,88,0.0
118,111,56,88,0.0
118,111,57,88,0.0
118,111,58,7,1.0
118,111,59,7,1.0
118,112,46,53,1.0
118,112,47,53,0.0
118,112,48,53,0.0
118,112,49,89,0.0
118,112,50,89,0.0
118,112,51,77,0.0
118,112,52,77,0.0
118,112,53,67,0.0
118,112,54,88,0.0
118,112,55,88,0.0
118,112,56,88,0.0
118,112,57,88,1.0
118,112,58,88,1.0
118,113,45,53,1.0
118,113,46,53,1.0
118,113,47,53,0.0
118,113,48,53,0.0
118,113,49,53,0.0
118,113,50,89,0.0
118,113,51,122,0.0
118,113,52,122,0.0
118,113,53,122,0.0
118,113,54,88,0.0
118,113,55,88,0.0
118,113,56,88,1.0
118,113,57,88,1.0
118,113,58,88,1.0
118,114,45,53,1.0
118,114,46,53,0.0
118,114,47,53,0.0
118,114,48,53,0.0
118,114,49,53,0.0
118,114,50,53,0.0
118,114,51,122,0.0
118,114,52,122,0.0
118,114,53,122,0.0
118,114,54,88,1.0
118,114,55,88,1.0
118,114,56,88,1.0
118,115,45,53,1.0
118,115,46,53,0.0
118,115,47,53,0.0
118,115,48,53,0.0
118,115,49,53,0.0
118,115,50,53,0.0
118,115,51,53,0.0
118,115,52,122,0.0
118,115,53,122,1.0
118,115,54,88,1.0
118,116,44,53,1.0
118,116,45,53,1.0
118,116,46,53,0.0
118,116,47,53,0.0
118,116,48,53,0.0
118,116,49,53,0.0
118,116,50,53,0.0
118,116,51,53,0.0
118,116,52,53,1.0
118,116,53,53,1.0
118,117,44,53,1.0
118,117,45,53,1.0
118,117,46,53,0.0
118,117,47,53,0.0
118,117,48,53,0.0
118,117,49,53,0.0
118,117,50,53,0.0
118,117,51,53,1.0
118,117,52,53,1.0
118,118,44,53,1.0
118,118,45,53,0.0
118,118,46,53,0.0
118,118,47,53,0.0
118,118,48,53,0.0
118,118,49,53,0.0
118,118,50,53,1.0
118,118,51,53,1.0
118,119,44,109,1.0
118,119,45,109,1.0
118,119,46,109,0.0
118,119,47,109,1.0
118,119,48,53,1.0
118,119,49,53,1.0
118,119,50,53,1.0
118,120,44,109,1.0
118,120,45,109,1.0
118,120,46,109,1.0
118,120,47,109,1.0
118,121,44,109,1.0
118,121,45,109,1.0
118,121,46,109,1.0
119,85,69,35,1.0
119,85,70,35,1.0
119,85,71,45,1.0
119,86,66,35,1.0
119,86,67,35,1.0
119,86,68,35,1.0
119,86,69,35,1.0
119,86,70,35,1.0
119,86,71,45,1.0
119,86,72,45,1.0
119,87,66,35,1.0
119,87,67,32,1.0
119,87,68,32,0.0
119,87,69,75,0.0
119,87,70,44,1.0
119,87,71,45,1.0
119,87,72,45,1.0
119,88,65,35,1.0
119,88,66,35,1.0
119,88,67,32,0.0
119,88,68,75,0.0
119,88,69,75,1.0
119,88,70,75,1.0
119,88,71,45,1.0
119,89,64,12,1.0
119,89,65,12,1.0
119,89,66,35,0.0
119,89,67,32,0.0
119,89,68,75,0.0
119,89,69,75,1.0
119,89,70,75,1.0
119,90,63,12,1.0
119,90,64,12,1.0
119,90,65,12,0.0
119,90,66,12,0.0
119,90,67,12,0.0
119,90,68,12,1.0
119,90,69,75,1.0
119,91,62,12,1.0
119,91,63,12,1.0
119,91,64,12,0.0
119,91,65,12,0.0
119,91,66,12,0.0
119,91,67,12,1.0
119,91,68,12,1.0
119,92,61,13,1.0
119,92,62,12,1.0
119,92,63,12,0.0
119,92,64,12,0.0
119,92,65,12,0.0
119,92,66,12,1.0
119,92,67,12,1.0
119,93,60,13,1.0
119,93,61,13,1.0
119,93,62,134,0.0
119,93,63,134,0.0
119,93,64,134,0.0
119,93,65,134,0.0
119,93,66,134,1.0
119,94,59,13,1.0
119,94,60,13,1.0
119,94,61,13,0.0
119,94,62,134,0.0
119,94,63,134,0.0
119,94,64,134,0.0
119,94,65,134,1.0
119,94,66,132,1.0
119,95,58,60,1.0
119,95,59,60,1.0
119,95,60,60,1.0
119,95,61,93,0.0
119,95,62,134,0.0
119,95,63,134,0.0
119,95,64,134,1.0
119,95,65,134,1.0
119,96,58,60,1.0
119,96,59,60,1.0
119,96,60,60,0.0
119,96,61,93,0.0
119,96,62,21,0.0
119,96,63,21,0.0
119,96,64,134,1.0
119,96,65,134,1.0
119,97,57,60,1.0
119,97,58,60,1.0
119,97,59,60,0.0
119,97,60,60,0.0
119,97,61,93,0.0
119,97,62,21,0.0
119,97,63,21,1.0
119,97,64,21,1.0
119,98,56,60,1.0
119,98,57,60,1.0
119,98,58,60,0.0
119,98,59,60,0.0
119,98,60,60,0.0
119,98,61,93,0.0
119,98,62,21,0.0
119,98,63,21,1.0
119,99,55,60,1.0
119,99,56,60,1.0
119,99,57,60,0.0
119,99,58,60,0.0
119,99,59,60,0.0
119,99,60,60,0.0
119,99,61,60,0.0
119,99,62,84,0.0
119,99,63,21,1.0
119,100,54,60,1.0
119,100,55,60,1.0
119,100,56,60,0.0
119,100,57,60,0.0
119,100,58,60,0.0
119,100,59,60,0.0
119,100,60,60,0.0
119,100,61,60,0.0
119,100,62,60,1.0
119,100,63,21,1.0
119,101,53,47,1.0
119,101,54,47,1.0
119,101,55,47,1.0
119,101,56,47,0.0
119,101,57,47,0.0
119,101,58,155,0.0
119,101,59,155,0.0
119,101,60,60,0.0
119,101,61,60,0.0
119,101,62,60,1.0
119,102,52,57,1.0
119,102,53,47,1.0
119,102,54,47,0.0
119,102,55,47,0.0
119,102,56,47,0.0
119,102,57,47,0.0
119,102,58,48,0.0
119,102,59,48,0.0
119,102,60,154,0.0
119,102,61,154,0.0
119,102,62,154,1.0
119,103,52,57,1.0
119,103,53,47,1.0
119,103,54,47,0.0
119,103,55,47,0.0
119,103,56,47,0.0
119,103,57,47,0.0
119,103,58,48,0.0
119,103,59,48,0.0
119,103,60,48,0.0
119,103,61,48,1.0
119,103,62,48,1.0
119,104,51,57,1.0
119,104,52,57,1.0
119,104,53,57,0.0
119,104,54,64,0.0
119,104,55,47,0.0
119,104,56,47,0.0
119,104,57,47,0.0
119,104,58,48,0.0
119,104,59,48,0.0
119,104,60,48,0.0
119,104,61,48,1.0
119,104,62,48,1.0
119,105,50,135,1.0
119,105,51,57,1.0
119,105,52,57,0.0
119,105,53,64,0.0
119,105,54,64,0.0
119,105,55,91,0.0
119,105,56,41,0.0
119,105,57,47,0.0
119,105,58,48,0.0
119,105,59,48,0.0
119,105,60,48,1.0
119,105,61,48,1.0
119,106,49,135,1.0
119,106,50,135,1.0
119,106,51,64,0.0
119,106,52,64,0.0
119,106,53,64,0.0
119,106,54,64,0.0
119,106,55,91,0.0
119,106,56,41,0.0
119,106,57,100,0.0
119,106,58,7,0.0
119,106,59,7,0.0
119,106,60,7,1.0
119,106,61,7,1.0
119,107,48,135,1.0
119,107,49,135,1.0
119,107,50,64,0.0
119,107,51,64,0.0
119,107,52,64,0.0
119,107,53,64,0.0
119,107,54,64,0.0
119,107,55,91,0.0
119,107,56,41,0.0
119,107,57,100,0.0
119,107,58,7,0.0
119,107,59,7,0.0
119,107,60,7,1.0
119,108,47,64,1.0
119,108,48,64,1.0
119,108,49,64,1.0
119,108,50,64,0.0
119,108,51,64,0.0
119,108,52,64,0.0
119,108,53,64,0.0
119,108,54,64,0.0
119,108,55,64,0.0
119,108,56,41,0.0
119,108,57,41,0.0
119,108,58,7,0.0
119,108,59,7,1.0
119,108,60,7,1.0
119,109,47,67,1.0
