Mixture,Inh_L2-5_PVALB_SCUBE3,Exc_L2-3_LINC00507_FREM3,Exc_L3-4_RORB_CARM1P1,Exc_L3-5_RORB_FILIP1L,Inh_L1-3_SST_CALB1,Inh_L4-5_SST_STK32A,Exc_L5-6_THEMIS_C1QL3,Inh_L1-4_LAMP5_LCP2,Exc_L3-5_RORB_ESR1,Exc_L4-5_RORB_DAPK2,Inh_L4-6_SST_B3GAT2,Inh_L1-3_VIP_ADAMTSL1,Exc_L2-4_LINC00507_GLP2R,Exc_L3-5_RORB_COL22A1,Inh_L1_SST_NMBR,Inh_L2-4_VIP_CBLN1,Inh_L1-2_SST_BAGE2,Exc_L5-6_FEZF2_EFTUD1P1,Inh_L1-2_PAX6_CDH12,Exc_L5-6_FEZF2_ABO,Exc_L4-6_RORB_SEMA3E,Exc_L4-5_RORB_FOLH1B,OPC_L1-6_PDGFRA,Oligo_L1-6_OPALIN,Inh_L4-6_PVALB_SULF1,Exc_L4-6_RORB_C1R,Exc_L2_LAMP5_LTK,Inh_L2-4_PVALB_WFDC2,Inh_L1-3_VIP_GGH,Inh_L1-3_VIP_CHRM2,Exc_L4-6_FEZF2_IL26,Exc_L5-6_THEMIS_FGF10,Inh_L2-6_LAMP5_CA1,no_class,Exc_L5-6_SLC17A7_IL15,Astro_L1-6_FGFR3_SLC14A1,Exc_L5-6_THEMIS_CRABP1,Inh_L4-5_PVALB_MEPE,Inh_L3-6_VIP_HS3ST3A1,Inh_L1_SST_CHRNA4,Inh_L3-5_SST_ADGRG6,Exc_L5-6_RORB_TTC12,Exc_L6_FEZF2_SCUBE1,Inh_L5-6_PVALB_LGR5,Inh_L2-6_VIP_QPCT,Inh_L3-6_SST_HPGD,Inh_L2-3_VIP_CASC6,Inh_L1-2_VIP_PCDH20,Inh_L2-4_SST_FRZB,Exc_L3-5_RORB_TWIST2,Inh_L2-5_VIP_TYR,Inh_L1-4_VIP_PENK,Inh_L1-2_VIP_TSPAN12,Inh_L1-3_VIP_CCDC184,Inh_L1-2_GAD1_MC4R,Inh_L1-2_VIP_LBH,Inh_L2-5_VIP_SERPINF1,Micro_L1-3_TYROBP,Inh_L5-6_SST_NPM1P10,Inh_L4-6_SST_GXYLT2,Inh_L1-4_VIP_CHRNA6,Inh_L5-6_SST_MIR548F2,Inh_L5-6_SST_KLHDC8A,Inh_L5-6_GAD1_GLP1R,Exc_L5-6_THEMIS_DCSTAMP,Inh_L5-6_SST_TH,Exc_L4-5_FEZF2_SCN4B,Exc_L6_FEZF2_OR2T8,Inh_L1-4_VIP_OPRM1,Astro_L1-2_FGFR3_GFAP,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L2-4_VIP_SPAG17,Inh_L3-6_SST_NPY,Inh_L1-3_PAX6_SYT6,Inh_L1-2_LAMP5_DBP,P-value,Correlation,RMSE
9861_515,0.00696905330346623,0.0853314092268339,0,0.0252475079173336,0.000259504210401234,0,0.0992351677280696,0,0,0,0,0.014764013288944,0,0.0268415462618494,0,0,0.00408245885236946,0.0280018701042427,0,0.00488298332664706,0,0.0670742285330549,0.001313273955494,0,0,0.0498368558813969,0.0939763935581701,0,0,0,0.0209779212187523,0.0444534419781714,0,0.107116419300909,0.0297175641699172,0.000174733528180721,0,0.0145716943561207,0.00588052876484059,0,0,0.000685577473288624,0,0.00295175647363351,0.00540809890777238,0.0226343677934432,0.0101814346045431,0,0.024447851054228,0,0,0.00950879282964679,0,0.030414817738466,0,0.00966119885922343,0.0275231698376137,0,0,0.0162399381614954,0.00368411428205785,0.0329329285074611,0.0126907059811708,0.00796887466770779,0.00488998971141377,0.00361776016183924,0,0.0225622045738558,0,0,0.00529036480141695,0.00590359599575905,0,0,0.0100938881187986,0,0.677560011471724,0.82689239178525
9861_517,0,0.104915850997128,0.0631468934262492,0,0.00710439288685567,0,0.047849795872975,0,0,0,0,0.0100376286136281,0,0.0398749066687737,0,0,0.00287051128039349,0.033942545498766,0,0.057551803509753,0,0.0823788507562542,0.00378906508025679,0,0.00877787620443422,0.0192578440517352,0.0272808257754837,0,0,0.00498473186727739,0.0473056056905392,0.0438821888190589,0.00949309258942662,0.0358668346444741,0.0141012734894763,0.00282078346672145,0.000287454581482774,0.0137506181235808,0.00242970891186376,0,0.00847158445297306,0.0201260244295789,0.0261345272340772,0.00969319039938656,0.00776759510677765,0.0238653337436332,0.00828141012474682,0.00904636240006968,0.0126637059454259,0,0.0143604946355757,0.00285306487379641,0.00459314081259289,0.0181868923831374,0,0,0.010980017131769,0,0,0.0193778639509238,0,0.00870947308775219,0.0149888399096163,0.0117937902532726,0,0.00550720817020052,0.0200679148991345,0.0145378013039349,0.00436082257440383,0,0.0195427794889453,0.0103968184208919,0.00796402341868878,0,0.00202823804210711,0,0.473191630847819,0.897326953459569
9861_518,0.00840871888184891,0.132629603021161,0.0663079586725776,0,0,0,0.082805379704897,0.0171781664813187,0,0,0,0.0222194974779994,0,0.0650871993907235,0,0.0118587650511956,0,0.0502498875488145,0,0.0363131168419921,0,0.0729454197188158,0,0,0,0.0280587390280327,0.0165415177301623,0,0,0.00285546027115939,0.00712382978727564,0.0426835865715267,0,0.0402036428944855,0.00852238169068781,0.00368074071280373,1.0603515161305e-05,0.00614976755647251,0,0,0.0193889106296761,0,0.0130652230864732,0.00798037869029878,0.00448081592134999,0.0298289942855827,0.00297233993027261,0,0.0107484537831253,0,0.0177558465030767,0.0060425850844148,0.00816175345684035,0.0155181321620341,0,0,0.0124250951084558,0,0,0.0152263487041342,0.00170708841645299,0.0146455573767356,0.0227462438799007,0,0,0.00627131641599875,0.0137816114224775,0.00688394820579532,0.00834992919936007,0,0.0153952733451174,0.00961193735424091,0.000718876397143837,0.00531821576058059,0.00914114233135041,0,0.755622327370292,0.790861539814789
9861_519,0.00160090558127398,0.105631888347101,0.0447079712019566,0,0,0,0.117787866046047,0.0109836951728622,0,0,0,0.0218915974373382,0,0.0565922861286688,0,0.00950654723937118,0.00187561236946661,0.0515535854966657,0,0.0139896137179337,0,0.0918905553107567,0.00177728952779725,0,0.000523492105609928,0.00966136156120856,0.0324063932024139,0,0,0.00449138206730594,0.0173681165372514,0.0301416730462475,0.00268055802544044,0.0339097629537327,0.00984839823482555,0.00577218651302782,0.0145631649084198,0.0158757804587641,0.0086595858498033,0,0.00464631648023722,0.00309488520389443,0.0206073388868534,0.00300903668527776,0.00241280713169698,0.0433094335980778,0.00672131238905063,0,0.0209804342571876,0,0.00965849848814834,0.0071884420742759,0.00510641413975633,0.0231464097756149,0,0.00671837832602303,0.00651351084531635,0,0,0.0095353916647375,0,0.0144370910915436,0.00797894927774171,0.00985703918752501,0,0.00710618950890577,0.0215779155943279,0.0141160436358819,0,0.00128614687440668,0.0128626477439949,0.00529223853410571,0.00387867191571817,0.0116080853391859,0.00165910230922363,0,0.842213174085362,0.75913027173393
9861_520,0.00859920378592054,0.0732573315080407,0.0278125257393482,0,0,0,0.143188935971837,0.00544470853401578,0.00269505157423892,0,0,0.0111370777746182,0,0.0443469487678478,0,0.00301927069238786,0,0.0419929415494042,0.00557474784191827,0.00189669513239991,0,0.090596088949982,0.00543729715513662,0,0,0.0244314883820729,0.0400035460119071,0,0,0.0110102227755805,0.0348361339456718,0.0258976765981628,0,0.0610539721859056,0.0130453953643451,0.0024422767234925,0.000142510739811387,0.0115846417734714,0.0179714803564716,0,0.0179670319488836,0,0.00337575879247935,0,0,0.0383056194343412,0.0125882488978679,0,0.0190995803091631,0,0.0058405556548903,0.0102128861907417,0.00519551060539331,0.0264147088113716,0,0.0076818527886601,0.01456224954455,0,0,0.0124498819135989,0.00463774833791894,0.0188688737851573,0.00390294414512501,0.00596373561099321,0.00721982707867749,0.00757215014107531,0.0104783389727993,0.0145243380460435,0,0,0.0172326587421651,0.0116135994851198,0.00118134820650918,0.0100350599981415,0.00565732272434476,0,0.754874298719901,0.791370427538531
9861_521,0.0134658564813713,0.0568691481610529,0.0487129028350147,0.00907127708025651,0,0,0.121622452846643,0.001730446467195,0,0,0,0.00960348663528804,0,0.0436282947969551,0,0.0108284615214189,0.00191131468572796,0.037941341570441,0,0.00868347192397967,0,0.0372654510055548,0.0121008860370631,0.000179314379201269,0,0.0289777080305471,0.0274068732491179,0,0,0.00568060733937588,0.0337407657424707,0.0287607443418168,0.00272913717187473,0.0494191259433386,0.0162909747004497,0.00014455059537788,0,0.00882097111022176,0.0159145817161809,0,0.0117840798489779,0,0,0.000355140728723568,0,0.0780460414630745,0.0200140197455615,0,0.0205273959291164,0,0.00129409527379998,0.014098006930871,0.00133153746110928,0.0198301981685024,0.000718764948131608,0,0.0161090064989053,0,0,0.0210683946338603,0.00295262406423923,0.00951208945503636,0.0167745654641153,0.0110245080945504,0.0179195038135431,0.00687249247329307,0.00751151780273961,0.0145763583275141,0,0.00150035558807191,0.0167053805179431,0.00798032012855142,0.0277173725338788,0.0157457098935067,0.00653037384444826,0,0.817098581499245,0.758377897437794
9861_522,0.0127143244653733,0.114223018355808,0,0.0208851716449849,0.00123112012096748,0,0.0997950184605806,0,0,0,0,0.0167353919545272,0,0.0309131556554345,0,0.00362760238675306,0.000522467496545279,0.033885606613617,0.000620932163530921,0.0199038341711837,0,0.055143391747739,0.00115089141073203,0,0,0.0617237277141575,0.0625073028222064,0,0,0,0.0105674404974927,0.0410296545437939,0,0.0905274247377955,0.0236178549900441,0.000360849624062223,0,0.00733144717007406,0.0180737761758814,0,0,0,0,0.00628330451838242,0.00661067064068022,0.0203540141650837,0.0123109203239097,0,0.0185501715719481,0,0,0.0039577674557682,0.00428027855015212,0.0243230662664506,0,0.0109904541749489,0.0209374929591956,0,0,0.0190805066262323,0,0.02900272768861,0.0225760132692906,0.00906226622806397,0.00823029458715117,0.00410333125298869,0.0050214039309077,0.0228409307565968,0,0,0.00890353643395169,0.00804349286237957,0,0,0.00744595081402293,0,0.676102863763374,0.82650129982589
9861_529,0.0046278082189228,0.0895658015422481,0.0482618600886009,0.0205487159296489,0.00806584702389693,0,0.0397144547639019,0.00746493334919821,0,0.00613425628287474,0,0.00919338509022314,0,0.0364597170245523,0,0.00917531400447289,0,0.0246807943473152,0.00747260002517444,0.0474707305117091,0,0.0626441868846667,0.00544369811392748,0,0.0171620202204736,0.0341034395719777,0.0395742608740421,0,0,0.00906071089231934,0.0442454462433728,0.0276206518585306,0.00910139369933767,0.0522272155256691,0.0184773795093276,0.0107701104845134,0.0082386229264221,0.0111470023376507,0,0,0.0062074698173245,0.0230075017723831,0.00827977040007396,0.00590013317064806,0.0131916012574002,0.0284250357018008,0.0080680252758297,0.0121899497749566,0.013363141379707,0,0.00791632862600661,0.0019738732694917,0.0066071401094058,0.0107603999620735,0,0,0.0123039115836785,0,0,0.0190004047436525,0,0.00834084551492596,0.0246681118225974,0.0124597049057814,0,0.00385015262140558,0.020178482567771,0.015681730129742,0.00110245245072237,0,0.0136303977849858,0.00865654641806054,0.00334141137114649,0.00224312022345864,0,0,0.750921802206792,0.796003729134542
9861_530,0.00627566635049266,0.155203738292282,0.04119992797456,0,0,0,0.0755151809570367,0.00576209300328675,0,0,0,0.0168325809156832,0,0.0595851832289487,0,0.00639177267164055,0.00238573474911591,0.0462953176261256,0,0.0142447711808486,0,0.0863651253959084,0.000942980122080843,0,0,0.00963207805747325,0.0549302224951319,0,0,0.0145979732083332,0.0267324665041867,0.0303520306967082,0.00368324168805279,0.0489757497516483,0.00909660891921825,0.00580142463078115,0,0.0134330906900398,0.00761581595046186,0,0.0173213197120538,0.0029450735680945,0.0162439907549368,0.000977686727783754,0.00450370575791876,0.036270689431774,0.00171907158955683,0.00275666252278027,0.0109777440904218,0,0.00999789699146535,0.00644001631493077,0.00637168176239795,0.0151685867373569,0,0.000679051503077216,0.00988963370486402,0.000312553134406834,0,0.0148244949682026,0,0.0285360895117283,0.00891076505864602,0.00544937383275667,0,0.0051973816797314,0.0111477253647735,0.00940154343015523,0,0,0.0141568319639518,0.0116760652630453,0.00267920047886277,0.00286487428334571,0.000729514800935817,0,0.700598778722352,0.816435595498801
9861_531,0.0147758297031241,0.078889030498909,0.0385685296166479,0,0,0,0.0840852246756832,0.0121080999837684,0,0,0,0.0222386820728721,0,0.0497616954322508,0,0.00327173875498771,0,0.0437138554467178,0.0100039520107311,0.037955530762611,0,0.105140994752822,0,0,0,0.0316307045169183,0.0344590266785206,0.00472059384387974,0,0.00648456187305484,0.0214461472782197,0.0326538440765214,0,0.0538586866599739,0.0105290803548158,0.00400144578405395,0.000587941009056876,0.00994938822049132,0.00829110346062463,0,0.00845192232691136,0.0124998030216795,0.00964157630543825,0,0.00708348203307045,0.0224788508834132,0.0133271693654834,0.00562308571052549,0.00968365733296633,0,0.00960610581108325,0.00336735366902139,0.0105813991054439,0.0218480966328119,0,0.00167912925056897,0.0128400756246056,0,0,0.0130950743811267,0,0.0227102699803042,0.0220908497311819,0.00740171369967283,0.00145364090291899,0.00605544751844268,0.0165438479084394,0.0141604582574685,0,0,0.0146706453397831,0.0133061888663199,0.000179922231515724,0,0.000494546642546452,0,0.801020212047256,0.773755211300941
9861_532,0.0192574716777735,0.0286860137513071,0.0435133312671622,0.00203500848190068,0,0,0.103177623022366,0.00186390183523227,0.00631403521020827,0,0,0.0107061489078519,0,0.0391487581345673,0,0,0,0.0166899697426269,0.0113945352772385,0.00773542665446602,0,0.0345611671401797,0.0248289041337567,0.00284836897440887,0,0.0154087186828978,0.0630457845789441,0,0,0.00901476780575042,0.0339369964774085,0.0251318325415624,0.0037474645302939,0.0836974426464132,0.0293208015246503,0,0.00354699480478336,0.0181559106830281,0.0241168108133676,0,0.0179522172716476,0.0112522328978271,0,0,0.000546978622901853,0.0397856579984618,0.0118842518086057,0,0.0260070293931334,0,0,0.0106291487201888,0.0155786454519543,0.0211435927827831,0.00192587240225966,0.000470042788556362,0.0287429578364485,0.00490709992620288,0,0.0118798393179864,0.00723336850024685,0.0293126552143585,0.00482576818216007,0.011338051343316,0.0195368421091546,0.00692307200808906,0.00471597341307752,0.0105000977418437,0,0,0.0110884462013769,0.00486512189019575,0.00548098649637341,0.00915630630531179,0.0104335540753922,0,0.706024686092755,0.806772369327769
9861_533,0.00574517159173125,0.0440117015120285,0.0333839119609534,0.000775381085950224,0,0,0.0774441096275299,0,0.0278121119863665,0,0,0,0,0.0386832237452161,0,0,0,0.0204762548539018,0.015987054139405,0,0,0.00691448692828117,0.0207462569450774,0.0234369005686421,0.0153578713653309,0.00168178128125477,0.0293039140212752,0,0.00247065362184527,0.0372147312813313,0.0188088337213599,0.0390642761314358,0.0163511485681218,0.0832482522525626,0.0252290314377694,0.0178419783387256,0,0.0152476560312048,0.011335744140571,0,0.000101753795148193,0.01074781681727,0,0,0,0.0501799917726699,0.00380843034793922,0,0.0096747504394987,0,0,0.00852118924167468,0.00832075838159535,0.0198072517162176,0,0.00451598664448914,0.0256780093157931,0.00904568957561894,0,0.0124698981796679,0.00860093460354642,0.0114335762982598,0.0169630508770059,0.0171668437762217,0.0136753609027791,0,0.00357557141128917,0.0211221795333447,0.00481959998843188,0.0228578854280674,0.010260868563622,0,0.0554808264925069,0.0191447233878034,0.00345461537166725,0,0.76240914633767,0.759353567046178
9861_534,0.00966536108121682,0.103560878451421,0.00571140058329002,0.0371993705972635,0.00280275083059336,0,0.0794003806524761,0,0,0,0,0.0127536861254085,0,0.0166554400771315,0,0.00132422344870965,0.00303267098328335,0.0163283587134425,0.00169709720173588,0.0292118646803921,0,0.0450829234126688,0.00267167103753639,0,0,0.0382494496465485,0.0859640102425927,0,0,0.00216477168729263,0.0244335034653464,0.0322918570905669,0.00178352825819886,0.101583438639497,0.0322287055239674,0,0,0.0166655440116748,0.00852761011212741,0,0,0.00751898326214297,0,0,0.00913403741163115,0.0304564424771673,0.0105207479652145,0,0.0102653390707359,0,0,0.0110224797302404,0,0.0246439239423345,0.00117925472502886,0.0119108865964758,0.0252422011361408,0,0,0.0225072291880495,0.00592010718926986,0.0280096680346571,0.0144220231986146,0.0140513373567279,0.0102217599387405,0.00454031969790768,0,0.0257719035460121,0,0,0.00651909494322782,0.00729084125979736,0,0,0.00786092277550032,0,0.721276868767553,0.810011562020619
9861_546,6.06983494397204e-05,0.0878189517988445,0.0553830133370141,0.00165392182419613,0.00252928588668177,0,0.0761289299344535,0.00550869681854139,0,0,0,0.00896744151731991,0,0.0323824550262246,0,0,0,0.0164906971441104,0.0023916773047185,0.0425862288373407,0,0.0813298857929699,0.00323132221957839,0,0.00988642972258292,0.0145408526439123,0.0388844867483719,0.00074668975181338,0,0.00951298135685836,0.0585660379202027,0.031381819114484,0.00469859382976026,0.0379283943451526,0.0207508160774855,0.00898262888214143,0.00814488358185636,0.00926222004982497,0.0145769747538472,0,0.0171510202631838,0.0147662428140808,0.0220192130429068,0.00705927172579035,0.00871940129061857,0.0302694067990875,0.0185680934935066,0.00614770402165909,0.00997835826354932,0,0.00806266361317226,0.00743045155572213,0.00445616704030321,0.0223938275005602,0,0,0.0113672530270261,0.000193945815816398,0,0.016653806410283,0,0.0063921611787872,0.00958711683754571,0.0146589376398758,0,0.00504857349870503,0.0209198928378955,0.010601584823636,0.00192877091105545,0.000148602860328464,0.0206263777424676,0.00805267722932896,0.010465408972236,0.000712636892487862,0.00129341732865675,0,0.845544962917881,0.759474915870207
9861_547,0.00851205161617703,0.0846995413971124,0.0432545696773369,0,0,0,0.0993931545263342,0.0169655838478338,0,0,0,0.0173353538993047,0,0.0402210466400805,0,0.00125719484032657,0.00210411509667846,0.0430881572375644,0.0087510246723269,0.0260042408013901,0,0.113635366485629,0,0,0,0.0169536766822548,0,0.0104909997474423,0,0.00425191932137572,0.0173944370180694,0.0396255655136614,0,0.0325610057863412,0.0115818737291569,0.00206625962838771,0.01222390849816,0.0110148313069937,0.0130713741293336,0,0.0132589512925253,0.00545051885811668,0.014854457998975,0.00677069741541603,0,0.0476035922034481,0.0133035876057015,0,0.0148277865349547,0,0.0110459340043818,0.00602907635464164,0.00598660565555037,0.024494418949618,0,0.00870925478349323,0.00777188129438172,0,0.00529130070386808,0.015598203081382,0.00169904593679907,0.0194805785744957,0.01457119122067,0.00265771376557079,0.00576120994268877,0.00764368733139856,0.0128231999875162,0.0149908601852656,0,0,0.0195416438828887,0.0103948326355708,0,0.00945585797824633,0.00352665972316343,0,0.677545913270676,0.820384215404214
9861_548,0.0139506558177808,0.0773773365292855,0.0212282049922629,0,0,0,0.142569555543977,0.00855536342087064,0,0,0,0.0220165567122609,0,0.0365909833388822,0,0.00463919922856856,0,0.0391110573005175,0.00814309134156959,0.016509445130311,0,0.0968709104241457,0.00417085494991544,0,0,0.0208963398813711,0.0197363065063959,0,0,0.00473155626285228,0.0374515812739363,0.0286268390482782,0,0.0431581122445794,0.0130638539157814,0,0.00115158429030102,0.0133973552362363,0.0160257722446027,0,0.00484039925209077,0.0126679747995701,0.00929579112491604,0,0,0.0391064307239116,0.0123947116063825,0,0.0202910246661944,0,0.00485320847539715,0.00943468790803381,0.00568587678717274,0.0301024818655766,0,0.00701736220332769,0.0136137873942241,0,0,0.0105664069165344,0.000545953932839368,0.0213271775012378,0.0122830290568284,0.00351239205196507,0.0178838783694076,0.00724420857728778,0.0109432973376144,0.0151304084881734,0,0,0.0131002435050994,0.0117553746864227,0.0010718906078325,0.0153594865272769,0,0,0.731454290201733,0.799271737295391
9861_549,0.00626238039361552,0.0496721906985414,0.0503261652364587,0.00973622030967896,0,0,0.103659918669675,0.00840975705359451,0,0,0,0.0131763888668446,0,0.0467303351411582,0,0.00968470355015962,0.00919221789146186,0.0298403684173153,0.0118845626727098,0,0,0.0451518477171996,0.0113671066925143,0,0,0.0241107003280048,0.0393093998805382,0.00308279892362511,0,0.0128599617302582,0.0338166472020513,0.0183372016893556,0.0113519790197065,0.0636565761284723,0.0206563220117056,0,0,0.0100848652596895,0.0175445254584825,0,0.0158302172717494,0.0157911498798693,0.00191323392725056,0,0.00028347643875883,0.082801434548556,0.0175486117223659,0,0.0227492098863836,0,0.00507923615014494,0.00646094437235063,0,0.0185203920949013,0,0.00245828337657257,0.0139995826752321,0.000401093162590613,0,0.0154897123222859,0.00327863499503271,0.013835789877684,0.00528611272781241,0.0108003258361226,0.0132382343519125,0.00695606700783193,0.00424941073422017,0.0134441552455948,0,0.0022054479997708,0.0122222477580261,0.00634783166809898,0.0180915874436539,0.00877941164172056,0.0020330239406893,0,0.798305425688794,0.770373331082281
9861_550,0.01321787103111,0.0888816645213207,0.0134958840136832,0.018194749468088,0.00401468705899432,0,0.118814878448101,0,0,0,0,0.0230979197779462,0,0.0299402533833604,0,0.000471196643590241,0,0.0256407888602325,0.00102111899083322,0.0199464673412024,0,0.0628630891195317,0.000576699840084625,0,0,0.0474232166024737,0.0831384822837951,0.000829427813947449,0,0.00354611146324029,0.0189729002175228,0.0320463076225679,0,0.0634385187905012,0.0277890996397836,0.00204045827834874,0,0.012693744749792,0.0136165864600367,0,0,0.00586036298189349,0,0,0.00493779433320188,0.0275579265872719,0.00888342002974133,0,0.0165074148095859,0,0,0.0109083771202829,0,0.0212213600034379,0.000334042548919244,0.011634452081665,0.0283503872279115,0,0,0.017099663980862,0.00334352150250497,0.0282683366956472,0.0192719823637999,0.00568841933022551,0.0144983493048297,0.00618681324565531,0,0.0220082380497248,0,0,0.0101202145130344,0.00636345085652328,0,0,0.00524335001319398,0,0.718717424575005,0.809991373797737
9861_555,0.00205064256392753,0.11530380178816,0.0606186700031577,0,0.00131394023862186,0,0.0415955590642543,0.00300998795837712,0,0,0,0.0165775484116592,0,0.0472956253442234,0,0.00465458637558009,0,0.0362535818832708,0.000173846930284001,0.0493976224464534,0,0.0771280905363689,0.0021735631498006,0,0.00819796842453463,0.0265807047083344,0.0547754574353769,0,0,0.00154406464852969,0.0386544983986735,0.046714269285568,0.00868612744781206,0.0453646327350628,0.00511080717738056,0.000742431084758005,0,0.0149302717231261,0,0,0.0171656884114803,0.00974639209188386,0.0213307074464426,0.00932471631382453,0.00729969176083256,0.021510210544787,0.008558022681189,0.00196917604705398,0.017343076747496,0,0.0171270325013051,0.00315611580552398,0.00786974383213686,0.00796106739401455,0,0.000321877078324643,0.0101524678850114,0,0,0.0135237003686667,0,0.00806284003947165,0.015819997977645,0.00674402738267813,0,0.00485394687093358,0.0238057588844367,0.0127076804139091,0.00517967866202138,0,0.0140030520816565,0.0124384671649466,0.00562190978037312,0,0.00755465406865951,0,0.820705986843108,0.770742965946289
9861_556,0.00671700514701321,0.133448286645508,0.0603170919343903,0.00285894198746322,0,0,0.0962883351428731,0.0220367015587649,0,0,0,0.0202572557098021,0,0.0560060911849562,0,0.00893241365900304,0,0.0535216499455665,0.00157587652086137,0.0157365639407655,0,0.0820584683856097,0,0,0,0.0302139649248428,0.0123645339790018,0,0,0.00218392785623386,0.0218967758922207,0.0354450196426845,0,0.0292059622947542,0.0114500992590273,0.000126240212505405,0,0.0100477790498338,0.00343529528344865,0,0.0187198108971169,0.0106906550010399,0.0193786950218686,0.00417210190798406,0.00247470028281266,0.0287564255525514,0.00367641137896389,0,0.0172847741793845,0,0.0160577205571354,0.0050729765310865,0.00586342543018405,0.0164720135126228,0,0.00172125888356329,0.00840604686273298,0,0,0.0126185429576105,0.00291393690171419,0.0156979026665874,0.0216913812223437,0.00676728970985886,0,0.00374143697844988,0.0174105918609149,0.0141727852740837,0,0,0.0138425736291744,0.00668154132667434,0.000103649252033634,0.0065443458707258,0.00294272619365153,0,0.771705446836337,0.787168082772006
9861_557,0.0124013364827364,0.0679481621918861,0.0403788702997688,0,0,0.00301813686340591,0.12405407593014,0.00947819422352997,0,0,0,0.0197433113462155,0,0.0383118196773043,0,0.0102062577242161,0,0.0464009419934799,0.00359222561579938,0.0208087444216003,0,0.119468227085933,0,0,0,0.0209147191042579,0.00495395319662247,0.013724197348287,0,0.000306394123208027,0.0200092338310213,0.0487658105314649,0,0.0296466175690148,0.00972499944659172,0.000993084896678022,0.00619530020853627,0.00614707965473153,0.00598797375304624,0,0.012501874948365,0.00285163728101829,0.0193812928052129,0.000585324460994426,0.00292177315482025,0.046547091752427,0.0119857556895376,0,0.0165655922623393,0,0.00697858199851885,0.0054480315065834,0.00645754707180132,0.0227445332998166,0,0.00855605362074253,0.00650263959775656,0,0.00222446079626785,0.0172560057625218,0.00623966847502905,0.0158247718023363,0.0131547194229276,0.00532286701100782,0.00721000421599111,0.00890659858238692,0.0106216229321114,0.0192982154565228,0.00328158516826679,0,0.0184053939550815,0.00875965890591545,0.00129937234324374,0.00701292703630327,0.00197473116467735,0,0.760770884778164,0.788527646278789
9861_558,0.0146428028912372,0.0858093563706883,0.0180806417101568,0.0157816243355311,0,0,0.131744109043404,0.0064411462915894,0,0,0,0.0154499784037646,0,0.0310822953278364,0,0.00870001237720641,0,0.0352459277602174,0.00514317490363927,0.0387948453653423,0,0.0633581914810116,0.00471162218307879,0,0,0.034179651924302,0.0134618609538736,0,0,0.00314030432591865,0.0406451195781327,0.0419443172455686,0,0.0558866153099346,0.00872096489022885,0.00090018506469686,0,0.0144063888717659,0.0120738537043605,0,0.012484876196701,0.00502822319318982,0.00384046874132562,0.00112691272763361,0.00388401873136211,0.0427412311672048,0.0109792464623933,0,0.0197666088211562,0,0.00495984325390268,0.00757525194133964,0.00486917232467618,0.0244254294769396,0,0.00216927950640168,0.0152093306931049,0,0,0.0147470918478947,0.00190133963314786,0.0263248130949947,0.00808292054120163,0.00465742811297218,0.0156586121203369,0.00524498070785888,0.0107649955209398,0.0158539670107764,0,0,0.0137064785539932,0.00758559722410896,0.000634398270058842,0.0107404005446424,0.00469209326625663,0,0.742397199261972,0.797100582179094
9861_559,0.00547693066752231,0.0666265008797885,0.0499569498936164,0.0117610849145546,0,0,0.116330592659236,0.0066423243092736,0,0,0,0.0134148236383747,0,0.0391448842635288,0,0.00602421255376187,0.00462389177877468,0.0304841021291198,0.00545301163519578,0.00122613926464789,0,0.0279065078723788,0.0146711402348069,0,0.0103061894597604,0.0172661446677632,0.0324172529299389,0,0,0.0172381466082811,0.0285186216372795,0.02665603234882,0.00484800558349023,0.0706590644272666,0.025721171659891,0.00152823853728989,0,0.012625175363854,0.019635962459426,0,0.00212177049886727,0.00758588575742154,0,0,0,0.0650252874352082,0.0194827567599933,0,0.0216900501930015,0,0.00644564708734327,0.00947681840116118,0.00519992075268412,0.0102948687523651,0,0,0.0193417725465838,0,0.00477098340036314,0.0178838095997452,0.00810382395596618,0.0157011833762785,0.0121963323176921,0.00728136444599607,0.0142719565859626,0.0059752792335676,0.00501858967489623,0.0120312270776615,0.00403193910565066,0.0012400988070227,0.0111491970988814,0.00879072685774567,0.0210164669548593,0.00911703633656697,0.00759210460887381,0,0.793853291437871,0.769885668286185
9861_560,0.0108779020574617,0.113824923674927,0.0063573138670265,0.0271738262307264,0,0,0.120037045466343,0,0,0,0,0.0266197004464079,0,0.0259507528533245,0,0.00149643080790769,0,0.0305365718956318,0,0.0208914270605989,0,0.06496762471126,0,0,0,0.0638287337737086,0.0488308883794243,0,0,0.00528654776319751,0.0189945462044955,0.0446206193577977,0,0.0671683699716962,0.0177948481392111,0,0,0.0161368178874811,0.0100443471377743,0,0.00130099241525544,0.0089033968133905,0.00142373124692325,0.00159953270939315,0.00316617457572094,0.033722012187726,0.00790474750322391,0,0.0189229921731353,0,0.00311019960142981,0.00523888733361142,0,0.0228561812811055,0.00248074299459242,0.00819469312612916,0.0163874954118457,0,0,0.0160473146606063,0.0019312523034996,0.0174935674670861,0.0251153343147935,0.00404457738832912,0.00344712990639913,0.00361106842037596,0.00649410352276185,0.0217954830382467,0,0,0.0101788963274445,0.00606149368359931,0,0,0.00712876190697347,0,0.7036892458229,0.816210069375344
