Mixture,Inh_L4-6_PVALB_SULF1,Exc_L2-3_LINC00507_FREM3,Oligo_L1-6_OPALIN,Exc_L5-6_THEMIS_C1QL3,Exc_L3-5_RORB_ESR1,Exc_L3-4_RORB_CARM1P1,Inh_L2-4_PVALB_WFDC2,Exc_L4-6_RORB_SEMA3E,Exc_L4-5_RORB_FOLH1B,Inh_L1_SST_CHRNA4,Exc_L5-6_FEZF2_ABO,Inh_L1-4_LAMP5_LCP2,Exc_L2_LAMP5_LTK,Inh_L1-2_GAD1_MC4R,Inh_L1-2_SST_BAGE2,Exc_L2-4_LINC00507_GLP2R,Inh_L1-2_PAX6_CDH12,Inh_L2-5_VIP_SERPINF1,Exc_L3-5_RORB_COL22A1,Inh_L2-6_LAMP5_CA1,Inh_L1_SST_NMBR,Exc_L4-5_RORB_DAPK2,Astro_L1-6_FGFR3_SLC14A1,OPC_L1-6_PDGFRA,Exc_L3-5_RORB_TWIST2,Exc_L5-6_FEZF2_EFTUD1P1,Inh_L2-5_PVALB_SCUBE3,Inh_L1-3_SST_CALB1,no_class,Inh_L1-3_VIP_CHRM2,Inh_L1-3_VIP_ADAMTSL1,Exc_L4-6_FEZF2_IL26,Exc_L5-6_RORB_TTC12,Inh_L3-6_VIP_HS3ST3A1,Micro_L1-3_TYROBP,Inh_L4-6_SST_B3GAT2,Inh_L5-6_SST_MIR548F2,Inh_L1-3_VIP_GGH,Inh_L3-5_SST_ADGRG6,Inh_L4-5_SST_STK32A,Exc_L5-6_THEMIS_CRABP1,Exc_L5-6_THEMIS_FGF10,Exc_L3-5_RORB_FILIP1L,Exc_L4-6_RORB_C1R,Inh_L5-6_SST_TH,Astro_L1-2_FGFR3_GFAP,Inh_L2-4_VIP_CBLN1,Inh_L2-6_VIP_QPCT,Exc_L5-6_SLC17A7_IL15,Inh_L2-5_VIP_TYR,Inh_L4-5_PVALB_MEPE,Inh_L1-4_VIP_OPRM1,Inh_L1-2_VIP_PCDH20,Exc_L5-6_THEMIS_DCSTAMP,Inh_L4-6_SST_GXYLT2,Inh_L5-6_SST_KLHDC8A,Inh_L2-4_VIP_SPAG17,Inh_L3-6_SST_HPGD,Inh_L1-2_LAMP5_DBP,Inh_L2-3_VIP_CASC6,Inh_L5-6_SST_NPM1P10,Inh_L5-6_GAD1_GLP1R,Inh_L1-2_VIP_LBH,Inh_L5-6_PVALB_LGR5,Inh_L1-3_PAX6_SYT6,Inh_L1-4_VIP_CHRNA6,Inh_L2-4_SST_FRZB,Inh_L1-3_VIP_CCDC184,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L1-4_VIP_PENK,Inh_L3-6_SST_NPY,Exc_L4-5_FEZF2_SCN4B,Exc_L6_FEZF2_SCUBE1,Exc_L6_FEZF2_OR2T8,Inh_L1-2_VIP_TSPAN12,P-value,Correlation,RMSE
9861_514,0,0.0966997339268699,0.000151563000258326,0.120319868603605,0,0.0137998258230751,0.0255240675135186,0,0.0480345073476147,0.00160822078997216,0.00241188063307449,0.0211859049870749,0,0,0,0,0,0,0.0541857586761195,0,0.000202565949170097,0,0.000451051670577395,0.022632007903632,0,0.013348931823713,0,0.001214462102253,0.0400785417046776,0.0160243441081219,0.0149539470580206,0.034126431891072,0.0209552066421295,0.00224417733108963,0.00116185317004336,0,0.024637697230723,0.00359545145762549,0,0,0,0.046325487751617,0,0.0220096777978899,0,0.00516966314980536,0.0266965182936476,0.00402937373791959,0.0266507644345965,0.0083076832050382,0.00486501383557606,0,0.00143491667104593,0.0147367007788503,0.0188824060532762,0.0314384945064607,0,0.0537450284701257,0,0.0171210022002838,0,0.0183142662885887,0,0.0123063095425649,0.0179124951327463,0.0134396221876937,0,0.0199919008322247,0.0154735299752503,0.00214198054574796,0.0173290299128078,0.01404550076568,0,0.00808463258653167,0,0,0.76168654258424,0.786797428979629
9861_515,0,0.157029131774817,0,0.121909591510439,0,0,0.0115365473531775,0,0.0482798516003598,0.00687030082265755,0.0287863634653047,9.70833730192244e-05,0.05009958100765,0,0,0,0,0,0.0413548611879937,0,0.00567130341807624,0.00635438384526891,0,0.00205111212293606,0,0.00380909811504373,0,0,0.081993058428687,0.00642178720661304,0.0229907389517041,0.0152270319817117,0.0219278926541243,0.0140071485951871,0,0,0.0297076215615313,0.0110606308471548,0,0.00105755506342793,0,0.0538727745113897,0,0.0385979460898751,0.000769960940541304,0,0.0101079157161758,0.00410500459634339,0.0242320840472972,0.0218933596709402,0.00862863961203517,0,0,0.00233209172063249,0.0145878614054913,0.0216911331726984,0.00422791897634338,0.00339574692353643,0,0.00786353459823618,0,0.0153484087636193,0.00171262578386673,0,0,0.0150168776074374,0.00544629669735322,0.0168971516906699,0.0132223901618795,0,0,0.0100400373227653,0.00209118945081029,0.0156763756531773,0,0,0.638218668653662,0.842732891381894
9861_517,0,0.148511075447997,0,0.0242763204870734,0,0.0285459253859204,0.00132086672422426,0,0.0532740778262817,0.0010697640079986,0.0563104440128345,0.0150926754736787,0,0,0.00162065938039481,0,0.00205688858531907,0,0.0421712388262524,0,0,0.000830199424693521,0.00239491640875623,0.00531528278072391,0,0.0121757791571305,0,0.015896427140215,0.0440893164935581,0,0.00807953745451564,0.0468576827037822,0.0308895972782683,0.0121196877250988,0,0,0.0293319916232669,0.00860901868385354,0,0,0,0.0615109811936633,0,0.0120688092102465,0,0,0.00670716430840441,0.0071011839235453,0.0287714103172428,0.0249113626743265,0.0225060961843435,0,0.00721300806139725,0,0.022165753485843,0.0194060960271956,0.000249992858274623,0.0161980190065444,0,0.00411721729795917,0,0.0159247667864366,0.0063609009790971,0.0162458680878251,0.00720240306712438,0.00216291577534856,0,0.0216295304309011,0.00912886238007614,0,0.00296055837709454,0.0604746505491177,0.0170666092517661,0.0170764667343884,0,0,0.424572477789633,0.915234191233016
9861_518,0,0.181347960862393,0,0.0654052454167883,0,0.0295955839410932,0.0227701665330985,0,0.0425396041176083,0.00306041293310097,0.0360864247189545,0.020973698517104,0.00564452894419058,0,0.000799127151729873,0,0,0.00492972769481425,0.0628425112255157,0,0,0.0235255672762162,0.00192877553303435,0.00146715591611145,0,0.0211287357322528,0,0.010390397652829,0.0544154067362249,0.0078039749097038,0.011042625406891,0.0129315910640355,0.0251811046736786,0.00550343635968215,0,0,0.0270623429807114,0.00678102684192964,0,0.000739741010409388,0,0.0477637351624789,0,0.00449147798924752,0,0,0.00651270188145542,0.000874199985403012,0.0188071163966404,0.0255766753092618,0.00723473128365579,0,0.00906915267792054,0.00255357413111131,0.0158829667279566,0.0231240139215436,0,0.0255015792494776,0,0.00232914429248206,0,0.0143396161570897,0,0.00195123061436835,0.0118097909039641,0,0,0.0102928724457561,0.0126133056286812,0,0.00020647436450623,0.051647955429457,0.0125474039859195,0.00897340731152209,0,0,0.74091072798795,0.806749264829119
9861_519,0,0.1307986685621,0,0.104166050190496,0,0.0191749930715924,0.0186781981156711,0,0.0674766758636094,0.00708774118313911,0.025302421257992,0.0190810362565714,0.022158872086618,0,0,0.00553777753190143,0,0,0.0685954270601167,0,0,0.0162108536706714,0.00545063443946573,0.00312676510526767,0,0.0311425038623915,0,0.00749767360623643,0.0381137365528327,0.0160930086868961,0.0155128514932601,0.0146818799728584,0.0164037212657043,0.00428435505392281,0,0,0.0213020083111498,0.00221141343251741,0,6.27122039652007e-05,0.0154433653758957,0.031397146315875,0,0,0.000213265518007493,0,0.0142150625780044,0.00933013524673047,0.0139204193826638,0.0153410032467362,0.0112801739849987,0,0.00165433724077269,0,0.0150455482495871,0.0160316215203618,0.00240351130891478,0.0397317473609103,0.00491701421552321,0.00590556723029209,0,0.0143805760909822,0.00165986558738251,0.00689481925355883,0.0147511639296804,0,0,0.0146086624378839,0.0132718594075971,0,0.00170491386025454,0.0399923024870074,0.0132858849341923,0.00246805439924059,0,0,0.812352867458159,0.77780514640904
9861_520,0,0.154569082868966,0,0.14523700174376,0,0,0.0230584505638022,0,0.0477711304207272,0.00934866347989059,0.0267057707578751,0.0121553543774569,0,0,0,0,0,0,0.0440914039537311,0,0,0,0,0.00798948607925762,0,0.00937132676780409,0.000916262407363444,0,0.0440711542637122,0.00959468284618069,0.0132930186176801,0.0240164741716624,0.0141437261682154,0.00718938909977209,0,0,0.0279329928031933,0.00295919804473428,0.00351722627038785,0,0,0.0585740442101042,0,0.0236315845782851,0,0,0.0141672938803918,0.00300753708904468,0.0312727172468352,0.0166662595567942,0.00505125689236385,0,0,0.0136355353098054,0.0192719376426138,0.0217293153604245,0.00426049654098088,0.0204140248606996,0.000737644126152799,0.0154144577320241,0.00692741759211451,0.0103548304702447,0.00172855037557632,0,0.0184077288407894,0.00451756589711902,0.000312877819115706,0.0282945827271693,0.0102639661196561,0,0.000132551968921862,0.0168390358012404,0.00848288635469682,0.0135654441670884,0.00440666113357487,0,0.745240601950438,0.800955422722731
9861_521,0,0.148844707041524,0.000553124240005307,0.103226590465561,0,0.0147007724300638,0.0315721718829498,0,0.00236879452990816,0,0.0225688344766181,0.0143288789616954,0,0.00149564609746389,0,0,0,0,0.0636165670521179,0,0.00338875969589218,0.00398195512670911,0,0.0168377979971683,0,0.00764328487286823,0,0,0.0495214793872982,0,0.0140882254235976,0.0255944039366338,0.0238951358401047,0.00493607639095575,0,0,0.0140259273446869,0.00153684052633656,0.00717916167189075,0,0,0.0534377021771335,0,0.0241009370373183,0,0.00300209656880794,0.0208201657894949,0.000150453157888701,0.0308108417512238,0.0190452065464442,0.0115706791818739,0,0.00068930162904854,0.00827052424933252,0.0199018864323112,0.025340733162239,0.00306760521869203,0.0529059402679072,0,0.00967176243372233,0,0.0147785547989521,0.00114497864382805,0.00535636216522119,0.0264516188686534,0.00870947754043652,0,0.0262392403341493,0.0129347113958101,0.000670018245360117,0.0120790470115757,0.018339533534233,0.0037521909883989,0.0108532954778946,0,0,0.789376862854719,0.781017922423551
9861_522,0,0.163044721091524,0,0.0823072692065574,0,0,0.0123524536031744,0,0.0325594469589185,0.00770568814550494,0.0293756274263042,0.000193570114679364,0.03840630987896,0,0.00052592240569375,0,0,0,0.0449961906931893,0,0.00347782169317347,0.0127224745082882,0,0.00323319809229783,0,0.00476011883851146,0,0,0.0889115505259039,0,0.00932417364231018,0.0149190438795921,0.0224749149138144,0.0236862148632244,0,0,0.0410061021985625,0.00504129726590938,0,0.000915322654217261,0,0.0494853673322756,0,0.0428201221746802,0.0011480776244172,0,0.00746601464833191,0,0.0299551283294264,0.0313565498423739,0.0110102297160977,0,0,0.00674667230096027,0.0218696961138647,0.023319367859608,0.00539425113789175,0.00866992944221852,0,0.0117201484795351,0.00208335169599672,0.0175034414509891,0,0,0,0.0165878956392354,0.00059043811658919,0.0225016328824853,0.0170152379099291,0,0,0.00995820756168401,0.00208178992724674,0.0187770172138522,0,0,0.642963713963841,0.841825923794896
9861_529,0,0.174977647392182,0,0.0613744785617576,0,0.00633026048728407,0.016582707244885,0,0.0549839546424631,0.000401320726672764,0.0449859107986651,0.0114896543040834,0,0,0.000919157776972331,0,0,0,0.0486240581049942,0,0,0.0151099482186465,0.0106313426709259,0.00706157923528761,0,0.0055378310608942,0.000394006582200753,0.00144272471867548,0.0404183412456574,0.00412405310076924,0.0162514107419539,0.042276012998064,0.0326404386831063,0.00879879423648082,0,0,0.0245592625740745,0.00894089367475661,0.00024522351403874,0.00168674550473998,0.00847093311488014,0.0429209301189697,0.00202490867650334,0.0222018047068604,0.00139014237043314,0,0.0128123430175543,0.00625751883413045,0.0266511107452146,0.0222281197060758,0.0114264543915969,0,0.000674094726285547,0,0.0206440822196609,0.0186509817115123,0,0.0227068782495818,0,0.009393871550218,0,0.0113947082974571,0.0032091539610688,0.00400475372127819,0.00916994281120661,0.00249827555702407,0.00376052829110253,0.0163871218265854,0.0117997559983544,0,0.00114534681593253,0.0436498784399681,0.00993979171782741,0.0137988096224863,0,0,0.743301136444615,0.807422502486738
9861_530,0,0.205481883243407,0,0.0695664060897824,0,0.00642761856221762,0.006980794380381,0,0.0550907445275721,0.00186041302200565,0.00829950030330694,0.010421392125662,0.0229835480351175,0,0,0,0,0,0.062908622170563,0,0.000377826614731806,0.0284505767040252,0.00637057103044851,0.00487152161943535,0,0.0395626635086435,0,0,0.0354971194719669,0.0207565890009059,0.0251920456922847,0.0224822613828336,0.0149111568629075,0.00321392881272467,0.000436325697975844,0,0.028016072225794,0,0,0.00301719239279586,0,0.0418741280673979,0,0.0125332482660552,0,0,0.0129355920395618,0.00459243219986348,0.00408049388068912,0.0193121450348987,0.00994660585082447,0,0.00687217560274327,0.00280411421487652,0.0182832028774121,0.0220425614227758,0.00140235520979564,0.0328552139064147,0.00156358945781629,0.00128393142517092,0,0.0133942351806839,0.00253898095352945,0.0129320960486946,0.016697566884934,0.00210059641513928,0,0.010488797726824,0.0107599399895438,0,0.000959091871877673,0.0342569819599059,0.0116781001484127,0.00863504988667037,0,0,0.666770548949437,0.834216042713741
9861_531,0,0.148120926269261,0,0.115977703983939,0,0.0065978432426956,0.027232967777985,0,0.0730225497745613,0.00480238157241449,0.0497681315575877,0.00946191920301288,0,0,0,0,0,0,0.0405662187347153,0,0,0.00702814695955454,0.00200376090186682,0.000750125166103197,0,0.0183427115452515,0.000109643899929922,0,0.0422543852173776,0.011233112622926,0.0202369168621783,0.0164808473274075,0.0158019677210524,0.0115940843447162,0,0,0.0222629536469995,0,0,0.000388527600788645,0,0.0543692637679454,0,0.0167301381659744,0.000969971880916356,0,0.0131920338046329,0.0026401127955765,0.0207990227384259,0.0227578526721047,0.00350077256450225,0,0,0.00913481783791315,0.0202032101085684,0.0144566280681026,0.002764849774524,0.0237267375019765,0.00275885112829434,0.0096769142886191,0.00144493181294744,0.0106686972829258,0.00560768332864955,0.00620737025445537,0.0224226695209272,0.00590078198844665,0.00728341946356944,0.0215261384519744,0.00933971227126481,0,0,0.0256439353300861,0.0155457134324022,0.0064592395028901,0.000230704329060485,0,0.781806777287891,0.787150016753672
9861_532,0,0.115186439847812,0.00224608287372767,0.115885404877593,0,0.0375144833145075,0.0159808545405474,0,0.00963421704195073,0.00239744388455505,0.0282597557072545,0.0144011400497996,0.00300814563380843,0,0,0,0.00375324869457425,0,0.0445431587553969,0,0,0,0,0.0301725608628186,0,0,0,0,0.0599894039476198,0.0193428128978439,0.0159848397749697,0.0249590996736294,0.018943848690326,0.0172949324147425,0.00511914134242364,0,0.0385112988952951,0,0.000670696446000835,0.00442023885150133,0,0.0583567537640577,0,0.0293433843283546,0,0,0.0222922811515548,0.00322085712900558,0.0215087665335076,0.0152979621553166,0.00391500740274926,0,0,0.0117763756294153,0.00967862090275381,0.0375496452923175,0.00495514516966782,0.0286013084284244,0,0,0,0.0147966339604187,0.00193149354239796,0.00744221305355306,0.00717694399265784,0.0192220592435086,0,0.0179981840404347,0.0175847358199572,0,0.00140012192536684,0.00642665434336314,0,0.0131864968954239,0.0181191062770961,0,0.690890950523945,0.821188406472454
9861_533,0,0.0863997008178195,0.011346826493935,0.0797329349577108,0,0.0267440039174394,0,0,0.0213199837597595,0,0.0038421916671516,0.03028717695081,0.00280553871243046,0,0,0,0.00624699568255853,0,0.0468605806878006,0,0.00800636950070047,0,0.0237151200108831,0.0265736028655611,0,0.0186829207827383,0,0,0.0630610005086812,0.0217188189942225,0.0199628695300293,0.0176497534847112,0.0274082158021679,0.0181772949835774,0.0117331125423465,0,0.0401087394316233,0.0121783329084417,0,0,0.0048948328796181,0.0422670031654782,0,0.0214610736289985,0,0.0217836113081131,0.0170270106414244,0.00425327751745637,0.00999691820750761,0,0.0115597643680321,0,0,0.0160265633677424,0,0.0299003661447129,0.000390412412464389,0.047613408332192,0,0,0.00515357180185104,0.0261544188054746,0.0125849013342206,0.00758409363326379,0.0108565833524351,0.013734369671414,0,0.00715658726154688,0.0106643712795935,0,0.0250124571095003,0.00248922036054765,0,0.00879542000404033,0.0180776784192727,0,0.726756743050761,0.790717963683561
9861_534,0,0.160893329299743,0,0.0856882687232972,0,0,0.00832393735389454,0,0.0315516740356028,0.00487333111189471,0.041475572524026,0,0.0638423413090395,0,0.000326450097403058,0,0,0,0.0418294345688854,0,0.00613363293444263,0.000760711354444758,0,0.0050848287480736,0,0.00405331006677803,0,0.0169696258770334,0.0834958603599081,0.0106949965053005,0.0119605858474064,0.0223131663602365,0.0161789614576819,0.0138260784695002,0,0,0.0319199739058713,0.00262422779487537,0,0,0,0.0540400355145965,0,0.0463500096171857,0,0,0.0129273011787695,0.00413059554201521,0.0290239978683132,0.0239100622609282,0.00641711448048748,0,0,0.00153634965304414,0.0236401339129673,0.0183067012611499,0.00588286458593778,0.0075862541508372,0,0.00652559941508581,0,0.017670912092511,0.0044388662486122,0,0,0.018285040298449,0,0.0182951198575107,0.0136271553191887,0,0,0.00697254038368024,0,0.0156130476533911,0,0,0.685111329929709,0.827915870320682
9861_546,0,0.152283767248883,0,0.0613126360309728,0,0.0178007664818037,0.0128175930657189,0,0.056854292711586,0,0.0447924233567126,0.0110458976265741,0,0,0,0,0.00304097718119387,0,0.0494262720752151,0,0,0.011198257592752,0.00945629365790822,0.00604487411864505,0,0.0143005491321333,0,0.0123617121460039,0.0293566356324048,0.00943122282117461,0.0131692288664517,0.0513328326735533,0.0261259208955902,0.00889687075803752,0.000379402710407939,0,0.0275850031424919,0.00849228655030874,0,0,0.00220585480294873,0.0439414908340077,0,0.00407983827910969,0,0,0.0057653984986568,0.0106992208587846,0.0259935990228688,0.0223386619116245,0.0132528885871693,0,0,0.00127404937903011,0.0231075584815452,0.0201291486107322,0.00332699602098734,0.021453015469819,0,0.00929473975189811,0,0.0114364944714474,0.00392914480815422,0.0147919822357518,0.00403769289957383,0.000405716786399727,0,0.0278292337957651,0.0128324796747765,0,0.00324653077818657,0.0485327048633304,0.0138849191349182,0.0147049235659909,0,0,0.758265317728957,0.802381955591956
9861_547,0,0.159972284333583,0,0.0892023314245325,0.00327044118302558,0.00213527808855329,0.0173623949823152,0,0.0916470300262468,0.00795229653552487,0.0500375630291708,0.0283288834246559,0,0,0,0,0,0,0.0378543662130727,0,0,0.00586344268821074,0.00255239828705731,0.000998313862664937,0,0.015812886724588,0,0,0.0390801714661628,0.0152128752313212,0.0127013429557287,0.0100152442510955,0.0080704611677987,0,0,0,0.0335253148231014,0,0.00506410688638378,0.00237900044306706,0.00910815642952915,0.0551622995531971,0,0.00554005515537902,0.00155221652057175,0,0.00620935608615546,0.00935213278733021,0.0285261414050983,0.0193593245641412,0.00480206585552513,0,0.00069184849049367,0.0144349931139304,0.0226201247527353,0.00756607420911854,0.00649396711195285,0.0210587764465369,0.00260935200675388,0.00439284559558542,0.00950116865717687,0.00474312579898897,0.0010786643770917,0.00944605743973866,0.0297976954830454,0,0,0.0339408821466625,0.0107085746279085,0,0.000140517577786088,0.0313836178428832,0.0106971089309943,4.44290058286817e-05,0,0,0.671279833247618,0.827529349876641
9861_548,0,0.159763883524396,0,0.126038951555889,0,0,0.020236749971797,0,0.0636641466722999,0.00470665967177542,0.0292932767322966,0.0176069066948417,0,0,0,0,0.000584614116911759,0,0.0493845962392762,0,0,0.00127383822769177,3.33734892899335e-05,0.00647556988972956,0,0.0150260217293538,0.00426167517557738,0,0.0364159178176538,0.0153846745193734,0.0211833765447357,0.02379459156501,0.00775791991403524,0.0088307182006692,0.000259977456959761,0,0.0281248351052173,0.00394228183855176,0,7.92085980404174e-06,0.00329722842451569,0.0465255382217223,0,0.0193572931099683,0,0,0.0153176156307586,0.00473193017667016,0.0312560948699635,0.0124859178202715,0.008824134186326,0,0,0.0106688507007863,0.0180217146415053,0.024433027342272,0.00479924456583199,0.0211292261304533,0,0.0158358702362247,0.00389641238767928,0.00533989624572913,0.00436793178546049,0.00646264519017096,0.0230593557357332,0.0056533709550246,0,0.022229472360931,0.00911533722162152,0,0.000299696373249658,0.0165684414351441,0.00790564965662918,0.0107587681096839,0.00360685897253729,0,0.7107253091704,0.81339488417655
9861_549,0,0.149545750707999,0.0002492020726117,0.104927545691533,0,0.0147030077712231,0.0170397390858311,0,0.0111616288301801,0.000435785750165968,0.0139408952400908,0.0235624638923798,0,0,0,0,0,0,0.0589366429091073,0,0.00156201494994738,0.0197809775025388,0,0.0136623665624842,0,0.0072488508412605,0,0.00155046433003798,0.0577707431157545,0.0120930829443009,0.0161423569566808,0.020890190618294,0.0355652721329624,0.00204999972998651,0,0,0.0357484061949825,0,4.729422043393e-05,0,0,0.0453266506339241,0,0.0128862645277006,0,0.00353350319337523,0.0210606569997828,0.00680188107398484,0.0283721490546617,0.0138322478233777,0.00635974515796797,0,0.000104522222516169,0.00789432371500605,0.0145587178346365,0.0300951036009634,0.00232078008710425,0.0473826298369366,0,0.0161708211721337,0.000834131190371299,0.0114300145757863,0.00167725688044135,0.00522581000092084,0.0251453499528578,0.0056891923203857,0,0.0290610601704396,0.0125924545606501,0,0.00832468556267198,0.00803467580444352,0.00388870495321756,0.0127819850429557,0,0,0.776288994536539,0.788154053720947
9861_550,0,0.161530290393059,0,0.105307409858691,0,0,0.00724046832232319,0,0.0428705137682457,0.00342119661233404,0.035646102188803,0.00297492415339667,0.049581456779118,0,0.000979137045509351,0,0,0,0.0493443419781376,0,0.0104944467561701,0.0145860613557312,0,0.00342968861198053,0,0,0,0.00241034536222676,0.0656853157181673,0,0.0225271471688011,0.0158589867448583,0.0122777794139903,0.0200729976593506,0,0,0.0333991469549796,0.011285848506079,0,0.00465739920081417,0,0.046911069642635,0,0.0439755183618508,0.00444083545585482,0,0.00954983286601948,0.00483214961648985,0.0298115136548177,0.0237818417854494,0.0136235712651461,0,0,0.00458054139758279,0.0193972139719611,0.0177753472996943,0.00632543898972141,0.00608550825993738,0,0.00992927329242894,0,0.019851639434605,0,0,0,0.018464070557384,1.29728500806525e-05,0.0129529013465443,0.0107056517952399,0,0,0.00649233562016788,0.0011114569715328,0.0138083110120903,0,0,0.685389548597695,0.825573156346671
9861_555,0,0.194608657350341,0,0.0908497274614353,0,0.00332766780423913,0.0190795363140272,0,0.0689852375671818,0.00207116283497565,0.0390407038076168,0.0118181113145917,0,0,0.00230862930617727,0,0,0,0.0461290864774352,0,0,0.00547214531336757,0.00407238250987371,0.00352516585673647,0,0.0264466003475984,0.0013125939986726,0,0.0332803126477774,0.00739773867955188,0.0108887592107351,0.0466482028870206,0.0134163817678839,0.0108501113854315,0,0,0.0254768676334621,0.002859136294314,0,0.00114767367929019,0.00576074389683923,0.0420518542436376,0,0.0129119625770336,0.00114164182642099,0,0.00942684338114154,0.000686496597559757,0.01608691004793,0.0266038751611993,0.00152512384668469,0,0,0.00218622304296114,0.0256575715083034,0.0198274174982824,0,0.0186953042631814,0.0030313021551483,0.0083260029306251,0,0.00605139761947096,0.00792349512412293,0.00910592131746455,0.00834547261592852,0.00308900897466717,0.00580440922997912,0.0180603601052062,0.00851210432747805,0,0.00173228231762245,0.0426448614823212,0.017593911369815,0.00620491008923854,0,0,0.783435567478964,0.79117014417932
9861_556,0,0.204503585027568,0,0.0576558260413726,0,0.0160803063993577,0.0115295903248008,0,0.0515691971841929,0.00341490151330487,0.0222076488983153,0.019069581083118,0.00103377603888155,0,0.00670271823304383,0,0,0.00293166119055796,0.0601769639382606,0,0.00125666523474959,0.0210179997363829,0.000900856425514624,0.00153995666183902,0,0.0164349017023369,0,0.00631676002065416,0.0530697186409596,0.014966549127634,0.0141024174557192,0.0192161148656659,0.0329101234773256,0.00533132443389727,0,0,0.0287320197809216,0.00301782198185903,0.00918798907971536,0.00582005622591891,0.00303901238051909,0.0452019492056311,0,0.0062442323316877,0,0,0.00253110375190729,0.00212244440648635,0.0164771403183395,0.0258396729083733,0.00230430581790177,0,0.0054626745774604,0,0.0154036509485229,0.0186821488305395,0.000283955456700049,0.0255161244254357,0,0.00524632433479762,0,0.0112063255877125,0,0.00430007095552448,0.0132915813949003,0,0,0.00639013210141211,0.014954277809897,0,7.77590851581265e-05,0.0521762400792257,0.0212647353268952,0.0112871072411047,0,0,0.765031903124357,0.797134824465573
9861_557,0,0.137090338880666,0,0.0923911928380753,0,0,0.0238254395900634,0,0.0970915446702572,0.00462360715308636,0.0378215309794965,0.0187122225232831,0,0,0,0,0,0,0.0444923936261687,0,0,0.00940246625904584,0.000382069146483524,0.00182891092226998,0,0.00558101560252082,0,0.0113206022204718,0.0385869759553111,0.00421964434067919,0.0132573209713022,0.0107097565526662,0.0175488657362554,0.000567914748833081,0,0,0.0334086443835079,0,0,0,0,0.0701849489844768,0,0.0196630861643668,0.00243829875309585,0,0.00488018762323216,0.00865529389156301,0.0220271097203084,0.0241069047445179,0.0133540834057055,0,0.00438268463283376,0.00665302261405151,0.0179352680018205,0.00621026399634683,0.00829237785988452,0.0209398406228497,0.00102393480780916,0.00365502816096825,0.00983998675263521,0.00749469485440602,0.0063986781051746,0.00941432506269259,0.0271915987546131,0,0,0.0315969429625532,0.0102948887823572,0,3.00590282231491e-05,0.0375835912666828,0.0115278869025593,0.0113625564438286,0,0,0.757693800193549,0.795758954345352
9861_558,0,0.159455264621663,4.50335277299458e-05,0.0940444448290703,0,0.00368181102657172,0.0119069739312955,0,0.0447264509408702,0.00693453942579451,0.0352201835811353,0.0219638368473302,0.00263300677982942,0,0.000408277099315479,0,0,0,0.0429277627616645,0,0,0.00145595226389332,0.00118238269254542,0.00734458124441977,0,0.00696124239082904,0,0,0.0595468040672673,0.0161163949769095,0.0113868418727783,0.0341727375657617,0.0159807193264543,0.0103736764672158,0,0,0.0310531689741732,0,0.00916024404494052,0,0,0.0639910696009647,0,0.0257090821830601,0,0,0.0147294305925032,0.00551220053361307,0.0313697700976512,0.019013384704417,0.0060310706932723,0,0,0.0127710530030391,0.016297914452681,0.0181135225647076,0.00894340756651788,0.0237115679057097,0,0.00702364150529434,0,0.0131563031515647,0,0.00381602462718571,0.0186536935439956,0.00346797482868751,0,0.0288618156880188,0.0159005321417548,0,0.000217662300806983,0.0183571665324531,0.0058661820649576,0.00980319845768571,0,0,0.699265418264187,0.820151978644652
9861_559,0,0.144447194895779,0.000457617259119959,0.118009993962128,0,0.0274999661890794,0.0114559920475472,0,0.00947654892104605,0,0.0142528907370417,0.0188955290780729,0,0.00231276132585679,0,0,0,0,0.0522668010122092,0,0.0038003767431915,0,0.00040338804749569,0.0186850436541149,0,0.016762340925582,0,0,0.0502712972234663,0.0115105744345936,0.0128543768659981,0.0325564608031411,0.0121620613760003,0.00873448899217743,0,0,0.0356609143899327,0,0,0,0,0.0503819164223406,0,0.0250574368215928,0,0.00335213671953832,0.0159006084389691,0.000584419573654316,0.0213303955098749,0.0185405414266239,0.00441869084480299,0,0,0.0149104658835918,0.0194828541942589,0.0351181787314126,0.007104426888602,0.0477164372346257,0,0.00933102895977389,0,0.0167965956198148,0,0.00209829608623877,0.022330974840553,0.00790580748225332,0,0.0187729485926366,0.0179336187953526,0,0.00704333763224149,0.0103817757329868,0.00885228462662529,0.011512801850261,0.000665402207800728,0,0.722794583107849,0.809740682620877
