Mixture,Exc_L2_LAMP5_LTK,Exc_L5-6_FEZF2_ABO,Exc_L3-5_RORB_ESR1,Exc_L4-5_RORB_FOLH1B,Inh_L4-5_PVALB_MEPE,Oligo_L1-6_OPALIN,Exc_L5-6_RORB_TTC12,Exc_L3-5_RORB_FILIP1L,Astro_L1-6_FGFR3_SLC14A1,Inh_L5-6_PVALB_LGR5,Inh_L4-6_SST_B3GAT2,no_class,Exc_L5-6_SLC17A7_IL15,Inh_L1-3_SST_CALB1,Exc_L4-6_RORB_SEMA3E,Exc_L2-3_LINC00507_FREM3,Inh_L1-4_LAMP5_LCP2,Inh_L4-6_PVALB_SULF1,Inh_L1-2_VIP_LBH,Exc_L5-6_THEMIS_FGF10,Inh_L1-3_VIP_ADAMTSL1,Inh_L1-3_VIP_CHRM2,Exc_L5-6_THEMIS_C1QL3,Inh_L1-2_SST_BAGE2,Inh_L5-6_SST_KLHDC8A,Inh_L2-4_PVALB_WFDC2,Inh_L1_SST_NMBR,Exc_L5-6_FEZF2_EFTUD1P1,Inh_L3-6_VIP_HS3ST3A1,Inh_L2-4_SST_FRZB,Exc_L4-5_RORB_DAPK2,Inh_L1-2_PAX6_TNFAIP8L3,Inh_L3-5_SST_ADGRG6,Inh_L2-5_VIP_SERPINF1,Exc_L4-6_RORB_C1R,Exc_L3-4_RORB_CARM1P1,Inh_L1_SST_CHRNA4,Inh_L2-4_VIP_SPAG17,Exc_L3-5_RORB_COL22A1,Inh_L2-5_VIP_TYR,Inh_L4-5_SST_STK32A,Micro_L1-3_TYROBP,Exc_L6_FEZF2_OR2T8,Inh_L1-2_PAX6_CDH12,OPC_L1-6_PDGFRA,Inh_L2-6_LAMP5_CA1,Inh_L1-3_PAX6_SYT6,Exc_L3-5_RORB_TWIST2,Inh_L1-3_VIP_CCDC184,Astro_L1-2_FGFR3_GFAP,Exc_L5-6_THEMIS_CRABP1,Inh_L5-6_SST_NPM1P10,Inh_L1-2_LAMP5_DBP,Inh_L5-6_SST_MIR548F2,Inh_L4-6_SST_GXYLT2,Endo_L2-6_NOSTRIN,Exc_L6_FEZF2_SCUBE1,Inh_L2-5_PVALB_SCUBE3,Exc_L2-4_LINC00507_GLP2R,Exc_L4-6_FEZF2_IL26,Inh_L2-6_VIP_QPCT,Inh_L3-6_SST_HPGD,Inh_L2-4_VIP_CBLN1,Inh_L1-2_GAD1_MC4R,Inh_L3-6_SST_NPY,Inh_L1-2_VIP_PCDH20,Inh_L1-4_VIP_CHRNA6,Exc_L5-6_THEMIS_DCSTAMP,Inh_L1-4_VIP_OPRM1,Exc_L4-5_FEZF2_SCN4B,Inh_L5-6_GAD1_GLP1R,Inh_L5-6_SST_TH,Inh_L2-3_VIP_CASC6,Inh_L1-3_VIP_GGH,Inh_L1-2_VIP_TSPAN12,Inh_L1-4_VIP_PENK,P-value,Correlation,RMSE
14380_495,0,0.0109187354918907,0,0.0678156536243911,0.00564261293639739,0,0,0,0.00366986622609286,0,0,0.0698236691414751,0.00478008670889359,0,0,0.123678586722182,0.00768590894889757,0.0160748441814053,0.014707671151033,0.0262369497718266,0,0.0223614371288785,0.104882720286842,0,0.0134009128688914,0,0,0.0145913617639822,0.0121366672640656,0.0107775126495237,0,0.00928896026521386,0,0.0124495346780077,0.0342790318701428,0.0224432426642337,0,0.0160816324342022,0.0235863928936133,0.0100226934996441,0,0.00114559938218336,0.0182511896795255,0.00612066229613251,0.00220015340478272,0.0018272251245131,0.0146828737505656,0,0.0150511251429625,0.00452051973893022,0.0121637194637854,0.039270708108702,0.00589031121724163,0,0.000404105440984218,0,0.00107904523729652,0,0,0.0233167764149763,0.0102984800770684,0.054195374003693,0.0108468006035003,0,0.0580776742403147,0.00532148768202607,0,0,0,0,0.0107445881919232,0.00840177137405791,0.00484387135313182,0.00966344267442738,0.0137613932380238,0.0105844169875257,0,0.851625556710887,0.714832024708081
14380_496,0.029462792551616,0.00673294060209879,0,0.0468273623384247,0.00861914513081462,0,0,0,0,0,0,0.106361347548894,0.0182049932395227,0,0,0.197878329157259,0,0.0085033069328712,0.00629062149959775,0.017952115551755,0.0119882490351882,0.0135851187508909,0.139172998166754,0.0070326182374116,0.00523254698533082,0,0,0.00769541674743919,0.0230694559442664,0.00690793369901802,0,0.00966191780380582,0,0.0102875946977673,0.0530674245837036,0,0,0.0117029431571471,0.0140407689014483,0.0177220313633079,0,0,0.0208871476706378,0.00211654988573653,0,0.00863278174265504,0,0,0.0180500172415223,0,0.00224964366604888,0.0259492804869392,0.0121212452863192,0,0.0104691915548904,0,0.0147361124678,0,0,0.0328259259520516,0.00367445937699524,0.0251483219317482,0.00159119508093857,0,0.000788809760321619,0,0,0,0,0.0111881845230909,0.01000722190785,0.00389103852410734,0.00183008423930987,0,0.0102624919373813,0.00558032413732328,0,0.746934599241652,0.782751751686421
14380_497,0.00102753011562525,0.0252632979389963,0,0.0548387940181048,0.0156484668310327,0,0.013183452190919,0,0,0.00279756014624941,0,0.0437728975402374,0.00171501018428454,0.00192272011528017,0,0.156240645491366,0.00353221810640599,0.0169576066416577,0.015622010050721,0.0280011627883606,0,0.0153963758142488,0.0933153306078329,0.000612736595083422,0,0,0,0.0202375171197281,0.0129049281729014,0.00613746268996527,0.00530094893000517,0.0104335542338131,0.00605026506980581,0.00684472265510382,0.0399456328540638,0.0132901332670738,0.00257258771204801,0.013074015715691,0.0189323906734514,0.0110602517842657,0,0.000978102320021672,0.030137689535069,0.0025372591763791,0.00149871513113675,0.0122646522619256,0.00208709293714438,0,0.0174708937478606,0.000607612032053311,0.0086179919823761,0.029686962993636,0.00785636741976589,0,0.00101050009524862,0,0.0119139732943371,0.00182464311725139,0,0.0625073315102134,0.0196979796814896,0.0297649424465465,0.0106998690530716,0,0.00545962172985784,0.00598430903679358,0,0,0,0.0520741547632171,0.00391451845962623,0.00282961618652555,0,0.00171212783542285,0.0154955731199757,0.00473527407873174,0,0.855911388480294,0.732130647941471
14380_509,0.0678980320099992,0.0269969651378806,0,0.0326697284510555,0.0036257810135474,0,0,0,0,0,0,0.13102827852941,0.0183940723932708,0,0,0.189495870391083,0,0.00217804600945309,0.00562150525248006,0.0149406832200778,0.00535890849996364,0.00988448540388158,0.0818955129064564,0.0202706756565144,0.00633997341872193,0,0,0.00995265532431471,0.0194238844788866,0,0,0.00455579919897942,0,0.017118820673347,0.0591317913248911,0,0,0.015066912303519,0.00693785541484674,0.0211065530457947,0,0,0.0188106547194971,0.00419139415394925,0,0.00929117718054737,0,0.0053442287065279,0.020112338564906,0,0.0106749428448108,0.021577045883653,0.0140828663143317,0.00866673622210955,0.0108201835191476,0,0.00496641830663457,0,0,0.0283372662527175,0.00645470672758216,0.0262921696551357,0.00475090555812593,0,0,0,0,0,0,0,0.0068295100745459,0.00622652413123708,0,0,0.0168392466037566,0.00583889452240899,0,0.728446603412395,0.788030941888951
14380_510,0.0119378783320693,0.0137952822004667,0,0.0147087069389736,0,0,0.00948897503894119,0,0.00100403781191328,0,0,0.102029893136091,0.00866479622269928,0.00326965786606316,0,0.12440481639031,0.0253213940084443,0.00717112217488481,0,0.0234967975550366,0,0.0188476549167892,0.176929262331387,0,0.0126923405101491,0,0,0.0158987543660307,0.01491702335703,0.0183288390055671,0,0.00548617165493524,0.00519129135355971,0.00740558880812523,0.0475153227526458,0.0238199522018421,0,0.0232770558218526,0.0207379940806588,0,0,0.00138984736247476,0.0297740446533043,0.0230791600247862,0,0,0,0,0.0122492918623544,0,0.0047684349930028,0.0201621921475841,0.00741919703310759,0.00369759354641783,0,0,0.00844395602226536,0.00505410163880262,0,0.0272575138415037,0.0110457466347138,0.0343749331252649,0.014870307158088,0,0.00328555674214803,0,0,0,0,0,0.00626851410365683,0,0.00290175343856189,0,0.0408921652839747,0.00672508155152153,0,0.783461418750555,0.75552163594271
14380_511,0.0028076212134301,0.0175921888542752,0,0.055179238988871,0.0127201184551957,0,0,0,0.00489673943221536,0,0.00137402423616187,0.0756869558672232,0.0189426702058186,0,0,0.183606409885633,0.0139829005604778,0.0153611378246277,0.0131992378702626,0.0159184322717204,0,0.0151065788617635,0.0911433565532621,0.00725582018913878,0,0,0,0.0209497596626428,0.016678830988785,0.00570220740451629,0,0.0109821586541832,0,0.00399614300182309,0.0435672526932437,0.0178009947105485,0,0.0182381338642906,0.0320196268456265,0.0171414053206701,0,0.0027803127356929,0.0219916688347669,0,0.00184621239944698,0.000788283741044323,0.00184987019412142,0,0.0161407352253569,0,0,0.030502013795675,0.0140236055029331,0,0,0.000423562353127436,0.00537841806478513,0,0.00109546878966882,0.0231581545738327,0.0115975228297016,0.0412658866051278,0.0114866190969256,0,0.00761021857777079,0.00167053265653402,0,0.000860929838147957,0,0.0443788806345036,0.00317159047667487,0,0,0.00562083800986984,0.0126250244049523,0.00788370624293341,0,0.804233980902671,0.756105140302221
14380_512,0.012293489010784,0.0269278617707156,0,0.00187625178460887,0.00831481269269117,0,0.0223041096218948,0,0,0.00094535917666226,0.00148157418574829,0.0709675041230838,0.00946507506514959,0.00645667322660167,0,0.103393593322743,0.0111276112703558,0.0201352799146014,0.00353687138863382,0.0229296800056998,0,0.00830594806390766,0.110319044350269,0.00601394674352752,0,0,0,0.00553416938220484,0.00590251389812844,0.0134800858172147,0.00139349888987913,0.00872514051206244,0.00355784969151211,0.0129862814401865,0.0296973934437519,0.025280167785835,0,0.0158007363706472,0.0355608342045807,0.00728104672620949,0.000870134144108615,0.000375534629891893,0.0293441611905027,0.0115505531660118,0.000762247564486487,0.0102588488556352,0,0.0067823931650404,0.0140778334550208,0,0.0214660089724261,0.0154850313113054,0.00719149814442314,0,0.00216465259359165,0,0.0203774489066454,0.000555625918007133,0,0.0767229414702911,0.0136895726180625,0.0321673855526112,0.00660048845139928,0,0.00734497351145258,0.00697424143152925,0,0,0.00217841813857429,0.0596341058360505,0.00689117589119208,0.000363024663414796,0,0.00415764940972823,0.0235797248543163,0.00643992227439099,0,0.863806336279764,0.72734070503827
14380_524,0.0048325135239648,0.0117408899040333,0,0.0420462183763316,0.0139574684504026,0,0.00420439655204152,0,0.00232561678493717,0,0,0.0977763467657547,0.00961822241511092,0.00141307204377653,0,0.140794309404786,0.0178264164075247,0,0.00481768517556604,0.0317894439702336,0,0.0156145659204441,0.156409373691057,0,0.00324530393781001,0,0,0.0274264866605779,0.0176894915602724,0.016955312890329,0,0.00958091480168723,0.0103068136641867,0.00705867403004174,0.0422605290207399,0.0184889132838018,0,0.0188557306727472,0.0122956160624001,0.00547464949386406,0,0,0.02752921428758,0.0132960406415084,0,0,0.00717337923305226,0,0.0110222264017309,0,0.00601838773376237,0.0262507264944961,0.00976953994643826,0.000553104610545003,0.00182878370766121,0,0.0028470866870214,0.00607283535808324,0,0.0203619988213181,0.00642945019724579,0.0361910640730119,0.0137333104570926,0,0.00267921851020127,0,0,0,0,0.00288719721576527,0.0120843886494272,0.00259708632354019,0.01467625337276,0,0.0233010388968363,0.00789269291650044,0,0.773051164926571,0.765496822610154
14380_526,0.00239781873766043,0.0288960623081905,0,0.0537872462906781,0.0017394992824988,0,0,0,0,0,0.00346721537641892,0.0775740157378831,0.0161765458788093,0.00683912843773089,0,0.206894914549061,0.0102360473931312,0.021604937081588,0.0141256125691831,0.0264629751338378,0.00327862217337723,0.0140917533778438,0.0578797610732183,0.00792900824057543,0,0,0,0.0190193670682353,0.0208335267243875,0.00437426990077709,0.00678952576827593,0.0141034380777959,0,0.00294519899875716,0.0437223848557661,0.0226892947810083,0,0.0152792605734842,0.0319982772504745,0.017652172402642,0,0.000727752132202725,0.0264416901710896,0.00481531325090074,0,0,0,0,0.0144990012413281,0,0,0.0270222471237649,0.0141486028132532,0,0,0,0.00770810804680721,0,0,0.0119621370941004,0.0160434498732521,0.0319388396365462,0.000313108758965063,0,0.00198968597585524,0.00733945864981934,0,0.00393978787382538,0,0.0529890505860406,0.00540916196453096,0,0,0.00303295055669673,0.0104423372636015,0.00644943694413028,0,0.795155242408288,0.757879583238722
14380_527,0,0.0227299558544793,0,0.0186072205472164,0.0061828962571957,0,0.0276381637864182,0.00340417365617226,0,0,0.00382648609721946,0.0641667019511425,0.0115243610381489,0.00711493500335971,0,0.116312716720606,0.00538759489980754,0.0238848001968311,0.00824224331587309,0.0151478398687748,0,0.013349873471736,0.0827696855807066,0,0,0,0,0,0.00786419970426261,0.00983425853836042,0.00774637746868902,0.0160758113959805,0,0.0107926119629478,0.0473580049625885,0.0342108046876279,0,0.0167078919060835,0.0256123233052432,0.0141379908977323,0,4.42103850322093e-05,0.0268378689944461,0.00184256580833446,0,0.00102436408768383,0,0.00355113225183265,0.0125053119928709,0,0.0210214481183463,0.0210881624168552,0.0109300052949626,0,0.00231377263121745,0,0.0225206414937754,0,0,0.0717013835991804,0.0270850626504683,0.0297558836733746,5.29989859602526e-05,0,0.00958048388807364,0.0180129977750493,0,0,0.003779014151049,0.0623153192647308,0.00300512073689653,0.00627597996738383,0,6.97336438667473e-05,0.0171754322437443,0.00688118286966193,0,0.848816412011573,0.729242990909369
15496_266,0.0798991379102425,0.0208392719306156,0,0.011887528003032,0.0119445773278519,0,0,0,0.00231694425600543,0.00386346004568428,0,0.133594431884873,0.0174569318217787,0,0,0.163127753567182,0,0,0.0060290079955003,0.00730201269150939,0.00262484580461355,0.00403211413226898,0.13697323227629,0.0201156105406853,0.00544875355857394,0,0,0.00583155763165559,0.0179821724597075,0,0,0.00811719283545975,0,0.0148203359134583,0.0631602459346066,0,0.000147521883257379,0.0108983746731451,0.0164207876024126,0.0175829004405632,0,0,0.0264365680912499,0,0.000852618620535192,0.0111323690602829,0,0,0.0190954812596812,0.000317893596431361,0,0.0180841645583929,0.0119661637405724,0.0055010607728425,0.0105462946479551,0,0.00714027363033598,0.000263886733560704,0,0.0358604884934568,0,0.0215439904252431,0.00330705638799917,0,0.000527291986193035,0,0,0,0,0.0188406895468599,0.00837778215212043,0.00233134440095539,0,0,0.0144284885662019,0.00102939020815816,0,0.737137618822417,0.787869989224162
15496_269,0.00216754847362066,0.0420443521949551,0,0.052365045158353,0.0148378208055452,0.0010286558916326,0.00496118108808132,0,0,0.00907069952678702,0,0.0337836201667214,0,0,0,0.101548662403889,0.00866400920694915,0.0125737957568192,0.00986353883868702,0.020728165618443,0,0.00741604732937721,0.0912499077656809,0.00392860317044169,0,0,0,0.0301305317310194,0.00319823897635479,0.00753595650720964,0.0044573689709024,0.014626500535537,0,0.00818929548264967,0.0348243654291079,0.0168646415092243,0.00232852364916164,0.00500590365917005,0.0295048360454121,0.00977594469924619,0,0,0.0330663932643017,0.00472100303734185,0,0.0215463098003658,0.000111123083798377,0,0.0137130593570186,0.000600194556953283,0.0270142898926338,0.0194133440918906,0.00495119302581435,0,0.0112111154224497,0,0.0187283541014633,0.000157939269449174,0,0.080595845698951,0.0155389213314718,0.0455139494411643,0.00789752269207816,0,0.0243915343736785,0.00261683347090283,0,0,0,0.0645491863788488,0.00599562791411447,0.000704625780222904,0,0.00403706841952755,0.0065506118946509,0.00370019310992962,0,0.833528466839843,0.746225584097253
15496_280,0.0024797833302792,0.000312598389543664,0,0.0152826378856749,0.00402708202396533,0,0,0,0.0169177275617011,0,0.00707341478688574,0.0693077983988768,0.015823116585568,0,0,0.152980251475134,0.00977546957807638,0.0104030457729774,0.000787929468236382,0.0312403553935927,0,0.0197019184529224,0.132407942347223,0,0.00272198001492586,0,0,0.0218454635953732,0.0148891363888838,0.0144240314619935,0,0.000848391778069678,0,0.0062085444944905,0.0434288478919816,0.0356902981805353,0.00396796974587411,0.0235612376865748,0.0235103597058641,0.00993393776680425,0,0.00481882642255816,0.0218564693095805,0.0239944475922994,0.0087455580963161,0.00919920094630234,0,0,0.00855916888821144,0.00978127666111893,0.0119041694188252,0.0322522006146868,0.0112978200751523,0.00344450667871158,0,0,0.0043181716379856,0,0,0.0165380303765982,0.00892427275772318,0.041283041378034,0.0117543198923926,0,0.0276606967637387,0.00352714074334861,0,0,0,0.00042154813807859,0.00590464542590327,0,0,0.00833086764989566,0.0287234363871575,0.00720891398335447,0,0.81077859407123,0.743023527036161
15496_297,0.000581918198908211,0.0434535205866117,0,0.0652677255757468,0.0171752487909105,0,0.000232934429092643,0,0.00658862676110472,0.00445427600746193,0,0.0558073391297936,0.0222331403561138,0,0,0.179804229957012,0.0189442459538851,0.0195197331342697,0.00926292703082823,0.0215195207860273,0,0.0083669916874755,0.0390384511590314,0.00790967604013036,0,0,0,0.0152949331377023,0.0139687354730048,0.0024182450673794,0,0.0128386671292865,0.00191965686489549,0.00715477556247578,0.0354180727397822,0.0206662957272706,0,0.0130196325476188,0.033371457791296,0.0167289267445802,0,0.00328887057725455,0.0174936209971292,0,0,0.00642494932679293,0,0,0.0189516785594135,0,0.0034992679890741,0.00552134646184508,0.00647821233476696,0,0.00633915806527244,0.00023506413484319,0.0133396411252645,0,0,0.0451813649447081,0.00984431686427648,0.0439518714862987,0.00458903319190916,0,0.0218875360885054,0.00371976643128298,0,0,0,0.0646150109283355,0.00198863569168936,0.00227242393423643,0,0.0071282084970869,0.00967266201983476,0.010617455980484,0,0.848497194162113,0.738596866712893
15496_304,0.00839047871656298,0.000185997513486481,0,0.0249557450684385,0.00516156001444075,0,0,0,0.0073926545088662,0,0,0.0989539841660085,0.0112466709410528,0,0,0.133361641714409,0.0204551221723288,0.00114571874901372,0,0.0404017754048806,0,0.0244172032396292,0.180240451833312,0,0.00532745491278562,0,0,0.0257309746073167,0.0112436638846816,0.0126274861508373,0.00476886815377335,0.00366590074719267,0.00647598460798474,0.00274744927934598,0.0440021380836311,0.017288580815269,0.00545060353577396,0.0214545731105729,0.0160720330473454,0.00264427216825463,0,0.000128065962944855,0.0295784492251044,0.0258936693327031,0,0.000651585786538932,0,0,0.0119053253852827,0.00290003397551219,0,0.0194075848307907,0.00553457712533771,0.0106055415159539,0,0,0.0132846366868668,0.00284585789772824,0,0.032987445282779,0.00504771746239902,0.0323914481368431,0.0169762308290858,0,0.00241666276904671,0,0,0,0,0.00144627019013871,0.00927843797029211,0.00333470990778315,6.5324320175055e-05,0,0.0331872546964093,0.00432418356309011,0,0.805774450502202,0.748449726750919
15496_305,0,0.0382728160321108,0,0.0492859182021741,0.0129485187361332,0,0.00582487720382901,0,0.00145706828225032,0,0,0.0713950478192221,0.0125080808953904,0,0,0.15454356099799,0.0189217471233697,0.000654759864125541,0.00726815849311857,0.0290082692927715,0,0.00868469176788677,0.147401860162094,0,0.00349675728367973,0,0,0.0237134743193629,0.00553673410742539,0.0162866356074387,0,0.0107936775322075,0.000648812983436308,0.00536845239338156,0.0386927190752266,0.0233917247077578,0.00124633835160564,0.0143380080045755,0.0168357485965461,0.0137427609511614,0,0,0.0275269048639389,0.0175721413701365,0,0.00913016098194753,0.00868889917180603,0,0.0153144846692549,0,0.012025500233046,0.0201920712252799,0.00628602507648507,0.0023998485396333,0.000207715217587458,0,0.00847230069428616,0.00230085046530465,0,0.0254306297313919,0.00600572270563717,0.0267768966020427,0.0141924054167335,0,0.0014421718643701,0,0,0,0,0.0274104642407533,0.00670874547130561,0.00220553794941974,0.0111960399930369,0,0.0124299539116194,0.00381731081871198,0,0.793518254095214,0.759019986305428
15496_306,0,0.0278816983184051,0,0.0385216503238683,0.0115487430423684,0,0,0,0.000382101574893507,0.00311308204143874,0.00292001560792135,0.0706495069311502,0.0186662418659984,0.00103902396057584,0,0.223315955769871,0.0241536876217787,0.0178940537089865,0.00556985373135932,0.0146432659950775,0,0.0131641235436362,0.0678791204987757,0.00230871067104617,0,0,0,0.015427705395733,0.0115701285901483,0.00897100271429213,0,0.0102736414399361,0,0.0106028709531794,0.044031098298915,0,0,0.0118243266229207,0.0299941252207819,0.0107724786118183,0,0,0.025058404102665,0.000116856548230786,0.000867766199015319,0,0,0.000537787868618781,0.0151776229135427,0,0.00323004165144616,0.0142725785755261,0.00812115938189873,0,0.00149489021180811,0,0.0102017201680909,0,0,0.0519816528660087,0.0110459898212614,0.0377128879653546,0.0148509098611601,0,0.0111383006235911,0.00243125848981854,0,0,0,0.0620991295595767,0.00531259699105334,0,0,0.00959999819379277,0.00944482008626445,0.00818541486639988,0,0.844710176716163,0.741644416944567
15496_349,0.0512410293207373,0.0156521615093381,0,0.047514864912747,0.000643191250970158,0,0,0,0.00686710840074544,0,0,0.104606051479539,0.0251700912884218,0,0,0.175811153228264,0,0.00744942957569527,0,0.00544948423844284,0.00908384861515248,0.0132730387334587,0.0932958628093798,0.0141214558899048,0.00220729314205374,0,0,0.0260335299247073,0.0178445583530646,0.00584006447303946,0,0.00727454969524055,0.00623253474733799,0.00815326902747187,0.0645398137364637,0.00156704978888052,0,0.0166947319137865,0.0222826909832063,0.0240865641746171,0,0,0.0133749490281858,0.00421642153232421,0.00147147202482948,0.00842923676064223,0,0.000243515798381805,0.0232037078544992,0.000396669986568403,0.0057532235876679,0.0168577376719158,0.00892914524986143,0.0129104523367848,0.0152124256493681,0,0.0121392176302358,0.00729381004707155,0,0.0313902924968072,0,0.031856584957872,0.000935443192067762,0,0,0,0,0.00307778547266408,0,0.0055772932641939,0.00813181990216771,0.0021247563274157,0,0,0.0112793361646453,0.00225928185116353,0,0.722972890761059,0.793093994057436
15496_350,0,0.0152657536141253,0,0.0509138335323627,0.0112064665850378,0,0,0,0.0208034761178106,0,0,0.0767669695654327,0.010550359015345,0,0,0.137040168996305,0.00498288631414513,0.00350266571103385,0.00905981093698592,0.0496246479142205,0,0.0113448154122568,0.129908919729043,0,0.0101863464650396,0,0,0.0252889589131179,0.0186261880889616,0.0134920332423786,0,0.00530313785582855,0,0.00707571220015704,0.048982477178493,0.0291858979235917,0.0029844201223224,0.0192157484767055,0.0112612389440802,0.0106906035245436,0,0.00349521002712457,0.0262165146558518,0.013957042581365,0.00698852178106199,0.00528634655068193,0.0120105976885825,0,0.010241155724709,0.00845525831588123,0,0.0195000154293151,0.0111911217522243,0,0,0,0.0125530833699404,0,0,0.00969460667295021,0.000543528642394912,0.044079090732181,0.0122398410549992,0,0.0115115109460005,0.00377555842539344,0,0,0,0,0.00824145072628701,0.00749547868772911,0.0116767624269374,0.00378648713410087,0.0175569785927148,0.0062403017022499,0,0.828868692220967,0.740449924854575
15496_351,0.0146988045370353,0.0217298148682172,0,0.0598575635906253,0.0207035368477298,0,0,0,0.00955279599138298,0,0,0.0738320646221768,0.00973767432399183,0,0,0.198340778396525,0.00631975792762823,0.0181729163181464,0.0159186444713206,0.019198134612281,0.00412127018959176,0.00101371911508668,0.0755702143365843,0.00174795643286258,0,0,0,0.0264748837435798,0.0197957765179903,0.0057531956870021,0,0.011308413649497,0.00327821388517048,0.00236486950757261,0.0432159364904872,0.0204316444061335,0,0.0176968569434194,0.0229193537227093,0.020217462522222,0,0.00160877911990294,0.0172208851685055,0,0,0.00645478247035983,0.00816260410085933,0,0.0137233356147262,0,0,0.0246689589840852,0.0128289369453192,0,0,0.000893828107635892,0.0113954106449217,0,0,0.014521616208016,0.013614504091252,0.0389302476299704,0.0108206927831371,0,0.00510489791647515,0.00157996927267482,0,0.00560781667163724,0,0.0443046760791102,0.00420621429633147,4.91212114454026e-05,0,0.00416665841117617,0.00805823570206467,0.00810557491342378,0,0.801386956366797,0.757970042602951
15496_364,0.00193916601694941,0.0129181517975029,0,0.00313612115042091,0.0109736899579248,0,0,0,0.00770342310808052,0,0,0.0957390637510177,0,0,0,0.122951596576642,0.0179977913551037,0.00217066295540304,0.00523981055708337,0.0395434719801734,0,0.0208193972640058,0.196690573253284,0,0.00975262411048715,0,0,0.0279389642249607,0.0177799757407246,0.00973190787306939,0.00254687149953773,0.0024266687194142,0.00146467316422065,0.0062894083325557,0.0450874669357927,0.0222800372429579,0.00486403147867396,0.0193770006198787,0.0232186533401493,0.0052604147575141,0,0,0.0338439864124749,0.0269134478991294,0,0.000209547431944177,0,0,0.00830336403095623,0.00195835030037379,0.00649101963698788,0.0201600393443881,0.0113254877523021,0,0,0,0.0144522891198551,0,0,0.0266958924284269,0.0123067470529673,0.0297975427550196,0.00786351108379639,0,0.0022940101094034,0,0,0,0,0.00116744038549014,0.0107905322946503,0.00645460913012397,0.00866222670674987,0,0.0305568150611852,0.00391152330024657,0,0.833837311569311,0.732530013057296
15496_366,0,0.0417855556175535,0,0.0463012437642997,0.0110852397440163,0,0.00494259745208716,0,0.00242394588529992,0,0,0.0740485268472094,0.0100524875407288,0,0,0.163753599939536,0.0137572353870894,0.00154620174860867,0.00695706016663673,0.0307920207033531,0.00529036317388271,0.00975833687564848,0.155741421466722,0,0.00347206809597387,0,0,0.0250059777288601,0.00901331235618283,0.011372289825747,0.000926978174536557,0.0135024540409509,0.00348115215485747,0.00566638303852086,0.03757765753083,0.019119111968916,0,0.0159956341449687,0.0201883929736803,0.0150868740193523,0,0,0.0280183278080788,0.00822062135592867,0,0.00620010701441703,0.0111044466337116,0,0.0149669503656835,0,0.00268351085506444,0.0197204517912555,0.0128108612542854,0,0.00115437266288145,0,0.00830447628733107,0.00267689181383076,0,0.0194984381892765,0.0101136509359571,0.02523471561997,0.0102596820042779,0,0.000972130346895987,0,0,0,0,0.0295528602816206,0.00741061968972269,0.00210102398057569,0.00569593108613504,0.000955364531954705,0.010204552127395,0.00349589099770236,0,0.80610178889245,0.753302849357816
15496_469,0.0208679050958565,0.0165886709762678,0,0.0246281489061815,0.00839355031699198,0,0,0,0.00954100894853517,0,0,0.0675035714405198,0.00883040207019934,0.00485629884111419,0,0.228986228484965,0.0213139606589938,0.0186281368313534,0.00653887162814451,0.0136314589007552,0,0,0.109070227867904,0.00378038541627036,0.00206407253162254,0,0,0.027167074963292,0.0128206866041656,0.00946878961383802,0.0145442600431797,0.00741937438214388,0,0.00839428040651944,0.029504332062607,0.00748208428850143,0.00166186258997175,0.0225310608002894,0.0213371602893916,0.0123685526532111,0,0.000811690663251869,0.0173214294208405,0.0187974369258648,0.00215627889044494,0.00840301369735828,0,0,0.00440142602240594,0.000862207246274548,0.000681091915962983,0.0228101424853533,0.00850781117152972,0,0.00122778933447653,0,0.00593246182048386,0,0,0.0179421497978881,0.0156580990656157,0.0356675870626847,0.0168313789151489,0,0.00419100897251718,0.00206439042329933,0,0.000250560526430436,0,0.0376599506525755,0.00618169448050898,0,0,0.0118350103253195,0.0146931590856819,0.00518981348529645,0,0.814357249483569,0.7478507047252
15697_20,0.0660598588000861,0.016193446757656,0,0.0288932568559267,0.000165166728137934,0,0,0,0.00135951766213266,0.00256346165761762,0,0.117124650379663,0.0137198004679576,0.000130358340462019,0,0.181514970370465,0,0.00600100831982293,0.00418014681029144,0.0134163937163573,0.00768925022873721,0.0161076304083027,0.123430882857667,0.0131327256965703,0.0111541560494682,0,0,0.0026746365946598,0.0224881932985592,0.00508386597371258,0,0.00848431965577063,0,0.00989195364894232,0.0528241117301629,0,0,0.0154727663985026,0.0155486423106949,0.0143095560333048,0,0,0.0257006861997063,0,0.000382685056944903,0.010722789091422,0,0.00637000504104686,0.016956995569082,0,0,0.016039144578835,0.0164232044197887,0.00328633111988386,0.0110040268778628,0,0.00651676615256988,0.00522607911385585,0,0.0329684228178617,0,0.025863726224592,0.00990587826690132,0,0,0,0,0,0,0.014896517956292,0.00896670398393717,0.002316151146167,0,0,0.0145104028845143,0.00232875574710511,0,0.766927502492032,0.773864023184682
